2024-03-28 16:08:43,628 INFO    wandb-upload_1:1779474 [upload_job.py:push():131] Uploaded file /tmp/tmpv5ycmnh9wandb/oug06nbw-media/table/ROILevelTest Metrics_0_405921e3ed90944d0003.table.json
2024-03-28 16:08:43,632 INFO    wandb-upload_0:1779474 [upload_job.py:push():131] Uploaded file /tmp/tmpv5ycmnh9wandb/pw4nstf9-media/table/PatientLevelTest Metrics_1_9713cef8a2dd129bf645.table.json
2024-03-28 16:08:44,278 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:08:44,826 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/output.log
2024-03-28 16:08:49,279 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:08:54,281 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:08:55,038 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:08:55,039 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:08:55,040 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:09:00,207 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:05,208 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:10,038 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:09:10,039 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:09:10,079 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:09:10,235 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:10,842 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/config.yaml
2024-03-28 16:09:15,406 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:20,407 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:25,038 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:09:25,039 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:09:25,079 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:09:26,253 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:31,254 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:36,255 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:40,008 DEBUG   SystemMonitor:1779474 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-28 16:09:40,011 DEBUG   SenderThread:1779474 [sender.py:send():382] send: stats
2024-03-28 16:09:40,038 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:09:40,039 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:09:40,079 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:09:41,257 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:46,259 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:51,260 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:09:55,039 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:09:55,040 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:09:55,040 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:09:56,872 INFO    Thread-26 :1779474 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/giuseppe/devices/Delta_Tissue/IMC/IMC_analysis/results_analysis/wandb/run-20240328_160833-wrc06z8k/files/output.log
2024-03-28 16:09:57,241 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:02,242 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:07,243 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:10,012 DEBUG   SenderThread:1779474 [sender.py:send():382] send: stats
2024-03-28 16:10:10,039 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:10:10,039 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:10:10,079 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:10:13,220 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:18,221 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:23,222 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:25,039 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:10:25,040 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:10:25,079 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:10:28,237 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:33,238 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:38,239 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:40,014 DEBUG   SenderThread:1779474 [sender.py:send():382] send: stats
2024-03-28 16:10:40,039 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:10:40,040 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:10:40,079 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:10:43,271 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:48,273 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:53,274 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:10:55,040 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:10:55,040 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:10:55,083 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:10:59,212 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:04,214 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:09,215 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:10,016 DEBUG   SenderThread:1779474 [sender.py:send():382] send: stats
2024-03-28 16:11:10,040 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:11:10,040 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:11:10,084 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:11:14,276 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:19,277 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:24,279 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:25,040 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:11:25,041 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:11:25,083 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:11:30,189 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:35,190 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:40,017 DEBUG   SenderThread:1779474 [sender.py:send():382] send: stats
2024-03-28 16:11:40,040 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:11:40,040 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:11:40,083 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:11:40,280 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:45,281 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:50,282 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:11:55,040 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
2024-03-28 16:11:55,041 DEBUG   SenderThread:1779474 [sender.py:send_request():409] send_request: stop_status
2024-03-28 16:11:55,087 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-28 16:11:56,237 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:01,239 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:06,240 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: status_report
2024-03-28 16:12:10,019 DEBUG   SenderThread:1779474 [sender.py:send():382] send: stats
2024-03-28 16:12:10,041 DEBUG   HandlerThread:1779474 [handler.py:handle_request():146] handle_request: stop_status
