item,label
172250,Unknown
172251,NK and CD8 Tcell
172252,nonCI_Monocyte
172253,Unknown
172254,NK and CD8 Tcell
172255,NK and CD8 Tcell
172256,Unknown
172257,Unknown
172258,nonCI_Monocyte
172259,nonCI_Monocyte
172260,Unknown
172261,NK and CD8 Tcell
172262,B7H4+ cancer cells
172263,Unknown
172264,nonCI_Monocyte
172265,NK and CD8 Tcell
172266,B7H4+ cancer cells
172267,nonCI_Monocyte
172268,NK and CD8 Tcell
172269,nonCI_Monocyte
172270,Fibroblasts
172271,Memory T cells
172272,Unknown
172273,nonCI_Monocyte
172274,NK and CD8 Tcell
172275,NK and CD8 Tcell
172276,nonCI_Monocyte
172277,Memory CD8 T cells
172278,NK and CD8 Tcell
172279,NK and CD8 Tcell
172280,Unknown
172281,Endothelial
172282,NK and CD8 Tcell
172283,Unknown
172284,Fibroblasts
172285,NK and CD8 Tcell
172286,Unknown
172287,Unknown
172288,NK and CD8 Tcell
172289,Naive CD4 T cells
172290,NK and CD8 Tcell
172291,Unknown
172292,NK and CD8 Tcell
172293,Unknown
172294,NK and CD8 Tcell
172295,Unknown
172296,Unknown
172297,CI_Monocyte
172298,Unknown
172299,Unknown
172300,Unknown
172301,NK and CD8 Tcell
172302,NK and CD8 Tcell
172303,Neutrophil&monocyte
172304,B7H4+ cancer cells
172305,Unknown
172306,Unknown
172307,Unknown
172308,nonCI_Monocyte
172309,Unknown
172310,NK and CD8 Tcell
172311,B7H4+ cancer cells
172312,Unknown
172313,NK and CD8 Tcell
172314,Fibroblasts
172315,B7H4+ cancer cells
172316,nonCI_Monocyte
172317,NK and CD8 Tcell
172318,Unknown
172319,Unknown
172320,NK and CD8 Tcell
172321,CI_Monocyte
172322,Memory CD8 T cells
172323,nonCI_Monocyte
172324,Unknown
172325,NK and CD8 Tcell
172326,Unknown
172327,NK and CD8 Tcell
172328,Unknown
172329,CD163p_Mac [M2]
172330,Unknown
172331,NK and CD8 Tcell
172332,Unknown
172333,nonCI_Monocyte
172334,Unknown
172335,nonCI_Monocyte
172336,Unknown
172337,Endothelial
172338,NK and CD8 Tcell
172339,Unknown
172340,Naive CD4 T cells
172341,NK and CD8 Tcell
172342,NK and CD8 Tcell
172343,B7H4+ cancer cells
172344,NK and CD8 Tcell
172345,B7H4+ cancer cells
172346,Fibroblasts
172347,NK and CD8 Tcell
172348,nonCI_Monocyte
172349,B7H4+ cancer cells
172350,NK and CD8 Tcell
172351,Unknown
172352,Unknown
172353,Fibroblasts
172354,Naive CD4 T cells
172355,NK and CD8 Tcell
172356,nonCI_Monocyte
172357,nonCI_Monocyte
172358,Memory CD8 T cells
172359,Unknown
172360,Unknown
172361,NK and CD8 Tcell
172362,B7H4+ cancer cells
172363,Fibroblasts
172364,Unknown
172365,nonCI_Monocyte
172366,B7H4+ cancer cells
172367,nonCI_Monocyte
172368,Unknown
172369,Naive CD4 T cells
172370,Naive CD4 T cells
172371,NK and CD8 Tcell
172372,NK and CD8 Tcell
172373,NK and CD8 Tcell
172374,Unknown
172375,Endothelial
172376,Unknown
172377,Unknown
172378,NK and CD8 Tcell
172379,Endothelial
172380,Unknown
172381,CD163p_Mac [M2]
172382,nonCI_Monocyte
172383,NK and CD8 Tcell
172384,Unknown
172385,NK and CD8 Tcell
172386,nonCI_Monocyte
172387,Memory T cells
172388,NK and CD8 Tcell
172389,Unknown
172390,Unknown
172391,Endothelial
172392,Unknown
172393,Unknown
172394,NK and CD8 Tcell
172395,Unknown
172396,Unknown
172397,NK and CD8 Tcell
172398,NK and CD8 Tcell
172399,nonCI_Monocyte
172400,NK and CD8 Tcell
172401,Fibroblasts
172402,NK and CD8 Tcell
172403,Unknown
172404,Unknown
172405,nonCI_Monocyte
172406,NK and CD8 Tcell
172407,NK and CD8 Tcell
172408,NK and CD8 Tcell
172409,NK and CD8 Tcell
172410,NK and CD8 Tcell
172411,nonCI_Monocyte
172412,nonCI_Monocyte
172413,Naive B cells
172414,NK and CD8 Tcell
172415,NK and CD8 Tcell
172416,NK and CD8 Tcell
172417,Fibroblasts
172418,NK and CD8 Tcell
172419,NK and CD8 Tcell
172420,Neutrophil&monocyte
172421,NK and CD8 Tcell
172422,NK and CD8 Tcell
172423,NK and CD8 Tcell
172424,Unknown
172425,B7H4+ cancer cells
172426,NK and CD8 Tcell
172427,Unknown
172428,Endothelial
172429,Endothelial
172430,Unknown
172431,Unknown
172432,Endothelial
172433,NK and CD8 Tcell
172434,NK and CD8 Tcell
172435,NK and CD8 Tcell
172436,NK and CD8 Tcell
172437,NK and CD8 Tcell
172438,Memory CD8 T cells
172439,NK and CD8 Tcell
172440,NK and CD8 Tcell
172441,NK and CD8 Tcell
172442,NK and CD8 Tcell
172443,Naive CD4 T cells
172444,NK and CD8 Tcell
172445,Memory T cells
172446,NK and CD8 Tcell
172447,NK and CD8 Tcell
172448,NK and CD8 Tcell
172449,NK and CD8 Tcell
172450,NK and CD8 Tcell
172451,Unknown
172452,Endothelial
172453,NK and CD8 Tcell
172454,CD163p_Mac [M2]
172455,nonCI_Monocyte
172456,NK and CD8 Tcell
172457,Unknown
172458,NK and CD8 Tcell
172459,nonCI_Monocyte
172460,nonCI_Monocyte
172461,nonCI_Monocyte
172462,nonCI_Monocyte
172463,CD163p_Mac [M2]
172464,Unknown
172465,Unknown
172466,Unknown
172467,Naive CD4 T cells
172468,NK and CD8 Tcell
172469,B7H4+ cancer cells
172470,B7H4+ cancer cells
172471,nonCI_Monocyte
172472,Endothelial
172473,NK and CD8 Tcell
172474,Memory T cells
172475,Memory T cells
172476,Unknown
172477,nonCI_Monocyte
172478,Unknown
172479,nonCI_Monocyte
172480,NK and CD8 Tcell
172481,NK and CD8 Tcell
172482,NK and CD8 Tcell
172483,NK and CD8 Tcell
172484,Unknown
172485,Unknown
172486,NK and CD8 Tcell
172487,nonCI_Monocyte
172488,NK and CD8 Tcell
172489,nonCI_Monocyte
172490,nonCI_Monocyte
172491,nonCI_Monocyte
172492,NK and CD8 Tcell
172493,NK and CD8 Tcell
172494,Unknown
172495,Unknown
172496,Unknown
172497,Memory T cells
172498,Memory T cells
172499,nonCI_Monocyte
172500,NK and CD8 Tcell
172501,NK and CD8 Tcell
172502,Unknown
172503,Unknown
172504,NK and CD8 Tcell
172505,nonCI_Monocyte
172506,Fibroblasts
172507,NK and CD8 Tcell
172508,NK and CD8 Tcell
172509,nonCI_Monocyte
172510,Endothelial
172511,Endothelial
172512,B7H4+ cancer cells
172513,NK and CD8 Tcell
172514,NK and CD8 Tcell
172515,NK and CD8 Tcell
172516,B7H4+ cancer cells
172517,Memory T cells
172518,NK and CD8 Tcell
172519,CD163p_Mac [M2]
172520,Unknown
172521,Endothelial
172522,Unknown
172523,CD163p_Mac [M2]
172524,NK and CD8 Tcell
172525,NK and CD8 Tcell
172526,Unknown
172527,NK and CD8 Tcell
172528,Endothelial
172529,NK and CD8 Tcell
172530,nonCI_Monocyte
172531,Unknown
172532,Unknown
172533,Naive CD4 T cells
172534,Endothelial
172535,NK and CD8 Tcell
172536,Neutrophil&monocyte
172537,NK and CD8 Tcell
172538,Naive CD4 T cells
172539,Fibroblasts
172540,Unknown
172541,NK and CD8 Tcell
172542,NK and CD8 Tcell
172543,Endothelial
172544,nonCI_Monocyte
172545,B7H4+ cancer cells
172546,Unknown
172547,NK and CD8 Tcell
172548,nonCI_Monocyte
172549,nonCI_Monocyte
172550,Unknown
172551,Fibroblasts
172552,nonCI_Monocyte
172553,NK and CD8 Tcell
172554,Unknown
172555,Unknown
172556,NK and CD8 Tcell
172557,nonCI_Monocyte
172558,CD163p_Mac [M2]
172559,NK and CD8 Tcell
172560,Unknown
172561,nonCI_Monocyte
172562,Unknown
172563,NK and CD8 Tcell
172564,NK and CD8 Tcell
172565,Unknown
172566,nonCI_Monocyte
172567,NK and CD8 Tcell
172568,Unknown
172569,NK and CD8 Tcell
172570,Memory T cells
172571,Memory T cells
172572,Unknown
172573,Unknown
172574,nonCI_Monocyte
172575,nonCI_Monocyte
172576,Fibroblasts
172577,Unknown
172578,NK and CD8 Tcell
172579,Naive CD4 T cells
172580,NK and CD8 Tcell
172581,Naive B cells
172582,NK and CD8 Tcell
172583,Unknown
172584,Unknown
172585,Unknown
172586,Memory T cells
172587,Unknown
172588,Naive CD4 T cells
172589,nonCI_Monocyte
172590,Neutrophil&monocyte
172591,NK and CD8 Tcell
172592,Unknown
172593,Unknown
172594,Unknown
172595,NK and CD8 Tcell
172596,NK and CD8 Tcell
172597,Unknown
172598,NK and CD8 Tcell
172599,Fibroblasts
172600,Fibroblasts
172601,NK and CD8 Tcell
172602,nonCI_Monocyte
172603,Fibroblasts
172604,Fibroblasts
172605,Unknown
172606,Unknown
172607,NK and CD8 Tcell
172608,NK and CD8 Tcell
172609,nonCI_Monocyte
172610,NK and CD8 Tcell
172611,NK and CD8 Tcell
172612,B7H4+ cancer cells
172613,Unknown
172614,Fibroblasts
172615,Memory T cells
172616,NK and CD8 Tcell
172617,Unknown
172618,Unknown
172619,Unknown
172620,Unknown
172621,Unknown
172622,Memory T cells
172623,nonCI_Monocyte
172624,NK and CD8 Tcell
172625,NK and CD8 Tcell
172626,Unknown
172627,NK and CD8 Tcell
172628,NK and CD8 Tcell
172629,NK and CD8 Tcell
172630,nonCI_Monocyte
172631,Unknown
172632,Fibroblasts
172633,Unknown
172634,NK and CD8 Tcell
172635,NK and CD8 Tcell
172636,NK and CD8 Tcell
172637,nonCI_Monocyte
172638,NK and CD8 Tcell
172639,nonCI_Monocyte
172640,NK and CD8 Tcell
172641,Fibroblasts
172642,NK and CD8 Tcell
172643,Unknown
172644,NK and CD8 Tcell
172645,nonCI_Monocyte
172646,Fibroblasts
172647,Unknown
172648,B7H4+ cancer cells
172649,Unknown
172650,Unknown
172651,NK and CD8 Tcell
172652,Unknown
172653,NK and CD8 Tcell
172654,Unknown
172655,NK and CD8 Tcell
172656,NK and CD8 Tcell
172657,Naive CD4 T cells
172658,Unknown
172659,NK and CD8 Tcell
172660,Unknown
172661,NK and CD8 Tcell
172662,Unknown
172663,Unknown
172664,Unknown
172665,nonCI_Monocyte
172666,NK and CD8 Tcell
172667,NK and CD8 Tcell
172668,Unknown
172669,NK and CD8 Tcell
172670,Memory CD8 T cells
172671,NK and CD8 Tcell
172672,Memory T cells
172673,Unknown
172674,Unknown
172675,Memory T cells
172676,Naive CD4 T cells
172677,Unknown
172678,NK and CD8 Tcell
172679,Unknown
172680,NK and CD8 Tcell
172681,NK and CD8 Tcell
172682,B7H4+ cancer cells
172683,NK and CD8 Tcell
172684,nonCI_Monocyte
172685,NK and CD8 Tcell
172686,Int_Monocyte
172687,Unknown
172688,B7H4+ cancer cells
172689,NK and CD8 Tcell
172690,NK and CD8 Tcell
172691,Unknown
172692,Memory T cells
172693,CD163n_Mac [M1]
172694,NK and CD8 Tcell
172695,NK and CD8 Tcell
172696,Unknown
172697,Unknown
172698,NK and CD8 Tcell
172699,NK and CD8 Tcell
172700,Unknown
172701,B7H4+ cancer cells
172702,Unknown
172703,Fibroblasts
172704,B7H4+ cancer cells
172705,Unknown
172706,B7H4+ cancer cells
172707,NK and CD8 Tcell
172708,Fibroblasts
172709,NK and CD8 Tcell
172710,Naive CD4 T cells
172711,NK and CD8 Tcell
172712,Unknown
172713,Memory T cells
172714,Fibroblasts
172715,NK and CD8 Tcell
172716,Unknown
172717,NK and CD8 Tcell
172718,Unknown
172719,NK and CD8 Tcell
172720,Naive CD4 T cells
172721,Naive B cells
172722,Endothelial
172723,Unknown
172724,Unknown
172725,NK and CD8 Tcell
172726,Fibroblasts
172727,Unknown
172728,Naive CD8 T cells
172729,NK and CD8 Tcell
172730,nonCI_Monocyte
172731,NK and CD8 Tcell
172732,Unknown
172733,nonCI_Monocyte
172734,Unknown
172735,Naive CD4 T cells
172736,nonCI_Monocyte
172737,NK and CD8 Tcell
172738,Unknown
172739,Fibroblasts
172740,Unknown
172741,NK and CD8 Tcell
172742,NK and CD8 Tcell
172743,NK and CD8 Tcell
172744,Unknown
172745,NK and CD8 Tcell
172746,nonCI_Monocyte
172747,Unknown
172748,Memory T cells
172749,Unknown
172750,Unknown
172751,Unknown
172752,Unknown
172753,Unknown
172754,NK and CD8 Tcell
172755,nonCI_Monocyte
172756,Fibroblasts
172757,Naive CD4 T cells
172758,Naive CD4 T cells
172759,nonCI_Monocyte
172760,Memory T cells
172761,Unknown
172762,NK and CD8 Tcell
172763,Naive CD4 T cells
172764,Unknown
172765,Naive B cells
172766,NK and CD8 Tcell
172767,Unknown
172768,NK and CD8 Tcell
172769,Memory T cells
172770,Naive B cells
172771,NK and CD8 Tcell
172772,Unknown
172773,NK and CD8 Tcell
172774,Endothelial
172775,NK and CD8 Tcell
172776,Unknown
172777,Unknown
172778,NK and CD8 Tcell
172779,NK and CD8 Tcell
172780,Unknown
172781,Fibroblasts
172782,NK and CD8 Tcell
172783,Endothelial
172784,NK and CD8 Tcell
172785,NK and CD8 Tcell
172786,Unknown
172787,nonCI_Monocyte
172788,Naive CD4 T cells
172789,Memory CD8 T cells
172790,Fibroblasts
172791,Unknown
172792,NK and CD8 Tcell
172793,NK and CD8 Tcell
172794,NK and CD8 Tcell
172795,NK and CD8 Tcell
172796,Unknown
172797,Naive CD4 T cells
172798,Neutrophil&monocyte
172799,Unknown
172800,Unknown
172801,NK and CD8 Tcell
172802,Unknown
172803,Unknown
172804,Endothelial
172805,Naive CD4 T cells
172806,nonCI_Monocyte
172807,CI_Monocyte
172808,Fibroblasts
172809,NK and CD8 Tcell
172810,Unknown
172811,NK and CD8 Tcell
172812,nonCI_Monocyte
172813,Unknown
172814,Unknown
172815,nonCI_Monocyte
172816,NK and CD8 Tcell
172817,Unknown
172818,Unknown
172819,NK and CD8 Tcell
172820,Memory B cells
172821,nonCI_Monocyte
172822,NK and CD8 Tcell
172823,NK and CD8 Tcell
172824,Unknown
172825,Unknown
172826,Naive CD4 T cells
172827,NK and CD8 Tcell
172828,Unknown
172829,Fibroblasts
172830,Memory T cells
172831,NK and CD8 Tcell
172832,NK and CD8 Tcell
172833,Unknown
172834,NK and CD8 Tcell
172835,Unknown
172836,Naive CD4 T cells
172837,B7H4+ cancer cells
172838,Endothelial
172839,nonCI_Monocyte
172840,Naive CD4 T cells
172841,B7H4+ cancer cells
172842,nonCI_Monocyte
172843,Neutrophil&monocyte
172844,Unknown
172845,NK and CD8 Tcell
172846,NK and CD8 Tcell
172847,Unknown
172848,NK and CD8 Tcell
172849,Memory CD8 T cells
172850,NK and CD8 Tcell
172851,B7H4+ cancer cells
172852,NK and CD8 Tcell
172853,nonCI_Monocyte
172854,Neutrophil&monocyte
172855,CI_Monocyte
172856,Unknown
172857,NK and CD8 Tcell
172858,Unknown
172859,NK and CD8 Tcell
172860,NK and CD8 Tcell
172861,NK and CD8 Tcell
172862,NK and CD8 Tcell
172863,NK and CD8 Tcell
172864,Naive CD4 T cells
172865,Unknown
172866,Unknown
172867,Endothelial
172868,nonCI_Monocyte
172869,nonCI_Monocyte
172870,Unknown
172871,NK and CD8 Tcell
172872,Unknown
172873,NK and CD8 Tcell
172874,Unknown
172875,NK and CD8 Tcell
172876,Unknown
172877,Unknown
172878,Unknown
172879,NK and CD8 Tcell
172880,NK and CD8 Tcell
172881,NK and CD8 Tcell
172882,Unknown
172883,Memory T cells
172884,Unknown
172885,NK and CD8 Tcell
172886,Unknown
172887,Memory T cells
172888,Unknown
172889,Unknown
172890,NK and CD8 Tcell
172891,NK and CD8 Tcell
172892,NK and CD8 Tcell
172893,Unknown
172894,Unknown
172895,nonCI_Monocyte
172896,Unknown
172897,Unknown
172898,nonCI_Monocyte
172899,CI_Monocyte
172900,NK and CD8 Tcell
172901,nonCI_Monocyte
172902,Unknown
172903,NK and CD8 Tcell
172904,nonCI_Monocyte
172905,Unknown
172906,Unknown
172907,Unknown
172908,Unknown
172909,Unknown
172910,Naive CD4 T cells
172911,Unknown
172912,NK and CD8 Tcell
172913,Unknown
172914,Naive CD4 T cells
172915,Memory CD8 T cells
172916,Unknown
172917,Fibroblasts
172918,nonCI_Monocyte
172919,nonCI_Monocyte
172920,Unknown
172921,Unknown
172922,Naive CD4 T cells
172923,Unknown
172924,Unknown
172925,Unknown
172926,Naive CD4 T cells
172927,NK and CD8 Tcell
172928,Unknown
172929,Unknown
172930,NK and CD8 Tcell
172931,NK and CD8 Tcell
172932,CD163p_Mac [M2]
172933,Naive CD4 T cells
172934,NK and CD8 Tcell
172935,Unknown
172936,NK and CD8 Tcell
172937,NK and CD8 Tcell
172938,Unknown
172939,Endothelial
172940,nonCI_Monocyte
172941,Unknown
172942,Unknown
172943,Unknown
172944,NK and CD8 Tcell
172945,Unknown
172946,Unknown
172947,Unknown
172948,nonCI_Monocyte
172949,NK and CD8 Tcell
172950,Unknown
172951,Naive CD4 T cells
172952,Unknown
172953,B7H4+ cancer cells
172954,Endothelial
172955,Unknown
172956,NK and CD8 Tcell
172957,Neutrophil&monocyte
172958,nonCI_Monocyte
172959,Unknown
172960,Unknown
172961,NK and CD8 Tcell
172962,Unknown
172963,Unknown
172964,CD163n_Mac [M1]
172965,Naive CD4 T cells
172966,NK and CD8 Tcell
172967,nonCI_Monocyte
172968,NK and CD8 Tcell
172969,Unknown
172970,Unknown
172971,Naive CD8 T cells
172972,Memory T cells
172973,Unknown
172974,Unknown
172975,Unknown
172976,B7H4+ cancer cells
172977,Naive CD4 T cells
172978,Unknown
172979,Unknown
172980,Memory T cells
172981,NK and CD8 Tcell
172982,Unknown
172983,Endothelial
172984,nonCI_Monocyte
172985,Unknown
172986,Unknown
172987,NK and CD8 Tcell
172988,Fibroblasts
172989,B7H4+ cancer cells
172990,Memory T cells
172991,NK and CD8 Tcell
172992,Unknown
172993,Unknown
172994,Unknown
172995,NK and CD8 Tcell
172996,Unknown
172997,NK and CD8 Tcell
172998,Naive CD4 T cells
172999,NK and CD8 Tcell
173000,Unknown
173001,Unknown
173002,NK and CD8 Tcell
173003,Unknown
173004,Memory T cells
173005,NK and CD8 Tcell
173006,Fibroblasts
173007,Unknown
173008,Unknown
173009,Unknown
173010,Unknown
173011,Naive CD4 T cells
173012,Unknown
173013,Memory T cells
173014,Fibroblasts
173015,CD163n_Mac [M1]
173016,Unknown
173017,NK and CD8 Tcell
173018,NK and CD8 Tcell
173019,Unknown
173020,Naive CD8 T cells
173021,NK and CD8 Tcell
173022,Unknown
173023,Unknown
173024,Unknown
173025,Unknown
173026,CI_Monocyte
173027,Unknown
173028,B7H4+ cancer cells
173029,Unknown
173030,CI_Monocyte
173031,NK and CD8 Tcell
173032,Fibroblasts
173033,Unknown
173034,Naive CD4 T cells
173035,NK and CD8 Tcell
173036,Unknown
173037,Unknown
173038,Neutrophil&monocyte
173039,NK and CD8 Tcell
173040,Unknown
173041,Unknown
173042,B7H4+ cancer cells
173043,Naive CD4 T cells
173044,Memory T cells
173045,Naive CD4 T cells
173046,Naive CD4 T cells
173047,Memory CD8 T cells
173048,Unknown
173049,Unknown
173050,NK and CD8 Tcell
173051,Naive CD4 T cells
173052,Unknown
173053,Unknown
173054,nonCI_Monocyte
173055,Unknown
173056,NK and CD8 Tcell
173057,Unknown
173058,nonCI_Monocyte
173059,Memory T cells
173060,Unknown
173061,Unknown
173062,Unknown
173063,B7H4+ cancer cells
173064,Unknown
173065,Unknown
173066,Unknown
173067,Unknown
173068,Fibroblasts
173069,Memory T cells
173070,Unknown
173071,Naive CD4 T cells
173072,Unknown
173073,Fibroblasts
173074,Fibroblasts
173075,nonCI_Monocyte
173076,Unknown
173077,Naive CD4 T cells
173078,nonCI_Monocyte
173079,Memory T cells
173080,NK and CD8 Tcell
173081,Unknown
173082,Unknown
173083,Unknown
173084,nonCI_Monocyte
173085,Fibroblasts
173086,NK and CD8 Tcell
173087,Unknown
173088,Unknown
173089,Unknown
173090,Unknown
173091,Unknown
173092,NK and CD8 Tcell
173093,NK and CD8 Tcell
173094,NK and CD8 Tcell
173095,nonCI_Monocyte
173096,nonCI_Monocyte
173097,Fibroblasts
173098,Unknown
173099,Unknown
173100,Unknown
173101,Unknown
173102,Naive CD4 T cells
173103,NK and CD8 Tcell
173104,Fibroblasts
173105,Unknown
173106,Unknown
173107,Naive CD4 T cells
173108,Unknown
173109,NK and CD8 Tcell
173110,Memory T cells
173111,CI_Monocyte
173112,B7H4+ cancer cells
173113,NK and CD8 Tcell
173114,Naive B cells
173115,Unknown
173116,Unknown
173117,Unknown
173118,NK and CD8 Tcell
173119,Naive CD4 T cells
173120,NK and CD8 Tcell
173121,Memory T cells
173122,B7H4+ cancer cells
173123,NK and CD8 Tcell
173124,NK and CD8 Tcell
173125,Fibroblasts
173126,NK and CD8 Tcell
173127,Unknown
173128,Unknown
173129,Unknown
173130,nonCI_Monocyte
173131,Memory T cells
173132,Memory CD8 T cells
173133,Naive CD4 T cells
173134,Unknown
173135,NK and CD8 Tcell
173136,NK and CD8 Tcell
173137,Unknown
173138,Unknown
173139,NK and CD8 Tcell
173140,nonCI_Monocyte
173141,NK and CD8 Tcell
173142,nonCI_Monocyte
173143,NK and CD8 Tcell
173144,NK and CD8 Tcell
173145,Unknown
173146,Unknown
173147,Memory CD8 T cells
173148,Unknown
173149,B7H4+ cancer cells
173150,Naive CD4 T cells
173151,NK and CD8 Tcell
173152,NK and CD8 Tcell
173153,Naive CD8 T cells
173154,Fibroblasts
173155,Memory CD8 T cells
173156,Unknown
173157,NK and CD8 Tcell
173158,Unknown
173159,Unknown
173160,NK and CD8 Tcell
173161,Memory T cells
173162,Unknown
173163,Unknown
173164,Naive CD4 T cells
173165,Memory T cells
173166,Naive CD8 T cells
173167,Unknown
173168,Unknown
173169,NK and CD8 Tcell
173170,Memory T cells
173171,B7H4+ cancer cells
173172,NK and CD8 Tcell
173173,NK and CD8 Tcell
173174,Unknown
173175,NK and CD8 Tcell
173176,Unknown
173177,B7H4+ cancer cells
173178,Unknown
173179,Unknown
173180,NK and CD8 Tcell
173181,Unknown
173182,nonCI_Monocyte
173183,Endothelial
173184,Endothelial
173185,NK and CD8 Tcell
173186,Unknown
173187,Naive CD4 T cells
173188,NK and CD8 Tcell
173189,Unknown
173190,Naive CD4 T cells
173191,Unknown
173192,Naive CD4 T cells
173193,Unknown
173194,Unknown
173195,Unknown
173196,Unknown
173197,NK and CD8 Tcell
173198,Unknown
173199,NK and CD8 Tcell
173200,NK and CD8 Tcell
173201,nonCI_Monocyte
173202,Unknown
173203,NK and CD8 Tcell
173204,Memory T cells
173205,Unknown
173206,NK and CD8 Tcell
173207,Memory T cells
173208,Unknown
173209,Memory T cells
173210,nonCI_Monocyte
173211,NK and CD8 Tcell
173212,Unknown
173213,Unknown
173214,Unknown
173215,NK and CD8 Tcell
173216,NK and CD8 Tcell
173217,NK and CD8 Tcell
173218,NK and CD8 Tcell
173219,nonCI_Monocyte
173220,NK and CD8 Tcell
173221,nonCI_Monocyte
173222,Unknown
173223,Fibroblasts
173224,Memory T cells
173225,Memory T cells
173226,Naive CD4 T cells
173227,NK and CD8 Tcell
173228,Naive CD4 T cells
173229,Memory T cells
173230,B7H4+ cancer cells
173231,Unknown
173232,Unknown
173233,Unknown
173234,NK and CD8 Tcell
173235,Unknown
173236,NK and CD8 Tcell
173237,Naive CD4 T cells
173238,nonCI_Monocyte
173239,Unknown
173240,NK and CD8 Tcell
173241,Memory T cells
173242,Naive CD4 T cells
173243,Unknown
173244,nonCI_Monocyte
173245,Unknown
173246,Unknown
173247,Memory T cells
173248,Fibroblasts
173249,Unknown
173250,nonCI_Monocyte
173251,NK and CD8 Tcell
173252,Unknown
173253,nonCI_Monocyte
173254,Unknown
173255,Unknown
173256,Unknown
173257,Unknown
173258,Unknown
173259,NK and CD8 Tcell
173260,NK and CD8 Tcell
173261,Naive CD4 T cells
173262,NK and CD8 Tcell
173263,NK and CD8 Tcell
173264,Unknown
173265,nonCI_Monocyte
173266,CI_Monocyte
173267,Unknown
173268,Unknown
173269,NK and CD8 Tcell
173270,Unknown
173271,NK and CD8 Tcell
173272,Unknown
173273,nonCI_Monocyte
173274,Unknown
173275,Unknown
173276,Unknown
173277,Endothelial
173278,Unknown
173279,Naive CD4 T cells
173280,nonCI_Monocyte
173281,NK and CD8 Tcell
173282,Unknown
173283,Naive CD4 T cells
173284,B7H4+ cancer cells
173285,Unknown
173286,Unknown
173287,Unknown
173288,Unknown
173289,Naive CD8 T cells
173290,Unknown
173291,Unknown
173292,Unknown
173293,Unknown
173294,Unknown
173295,Unknown
173296,Naive CD4 T cells
173297,nonCI_Monocyte
173298,Unknown
173299,Unknown
173300,Unknown
173301,Unknown
173302,Fibroblasts
173303,Unknown
173304,NK and CD8 Tcell
173305,Unknown
173306,NK and CD8 Tcell
173307,Endothelial
173308,Unknown
173309,nonCI_Monocyte
173310,nonCI_Monocyte
173311,NK and CD8 Tcell
173312,Unknown
173313,NK and CD8 Tcell
173314,Unknown
173315,nonCI_Monocyte
173316,NK and CD8 Tcell
173317,Unknown
173318,B7H4+ cancer cells
173319,Naive B cells
173320,NK and CD8 Tcell
173321,Unknown
173322,nonCI_Monocyte
173323,Naive CD4 T cells
173324,NK and CD8 Tcell
173325,Unknown
173326,Naive CD4 T cells
173327,Naive CD4 T cells
173328,Unknown
173329,Naive CD8 T cells
173330,Unknown
173331,Unknown
173332,Unknown
173333,Naive CD4 T cells
173334,nonCI_Monocyte
173335,Unknown
173336,Unknown
173337,Fibroblasts
173338,Fibroblasts
173339,NK and CD8 Tcell
173340,NK and CD8 Tcell
173341,Unknown
173342,Unknown
173343,NK and CD8 Tcell
173344,Naive CD4 T cells
173345,Unknown
173346,nonCI_Monocyte
173347,NK and CD8 Tcell
173348,Unknown
173349,NK and CD8 Tcell
173350,Unknown
173351,Unknown
173352,Unknown
173353,Unknown
173354,B7H4+ cancer cells
173355,Fibroblasts
173356,B7H4+ cancer cells
173357,NK and CD8 Tcell
173358,Unknown
173359,nonCI_Monocyte
173360,Endothelial
173361,Endothelial
173362,Unknown
173363,Unknown
173364,Unknown
173365,Unknown
173366,Unknown
173367,Memory CD8 T cells
173368,Unknown
173369,B7H4+ cancer cells
173370,Naive CD4 T cells
173371,Unknown
173372,Naive CD4 T cells
173373,CI_Monocyte
173374,nonCI_Monocyte
173375,nonCI_Monocyte
173376,Unknown
173377,Unknown
173378,Unknown
173379,Unknown
173380,Unknown
173381,nonCI_Monocyte
173382,Unknown
173383,Fibroblasts
173384,Unknown
173385,Naive CD4 T cells
173386,Unknown
173387,Unknown
173388,Fibroblasts
173389,Unknown
173390,Unknown
173391,Memory T cells
173392,Fibroblasts
173393,Unknown
173394,B7H4+ cancer cells
173395,B7H4+ cancer cells
173396,Unknown
173397,Naive CD4 T cells
173398,Naive CD4 T cells
173399,Unknown
173400,NK and CD8 Tcell
173401,NK and CD8 Tcell
173402,Naive CD4 T cells
173403,Endothelial
173404,CD163p_Mac [M2]
173405,NK and CD8 Tcell
173406,Unknown
173407,NK and CD8 Tcell
173408,nonCI_Monocyte
173409,NK and CD8 Tcell
173410,Naive CD4 T cells
173411,Unknown
173412,Unknown
173413,Unknown
173414,NK and CD8 Tcell
173415,nonCI_Monocyte
173416,NK and CD8 Tcell
173417,B7H4+ cancer cells
173418,Fibroblasts
173419,nonCI_Monocyte
173420,NK and CD8 Tcell
173421,Unknown
173422,nonCI_Monocyte
173423,Fibroblasts
173424,Unknown
173425,Fibroblasts
173426,nonCI_Monocyte
173427,Unknown
173428,Unknown
173429,Unknown
173430,CD163p_Mac [M2]
173431,Unknown
173432,Unknown
173433,Unknown
173434,Unknown
173435,Unknown
173436,Unknown
173437,NK and CD8 Tcell
173438,Unknown
173439,Neutrophil&monocyte
173440,Unknown
173441,B7H4+ cancer cells
173442,nonCI_Monocyte
173443,Unknown
