item,label
26166,Regulatory T cells
26167,CI_Monocyte
26168,NK and CD8 Tcell
26169,NK and CD8 Tcell
26170,Neutrophil&monocyte
26171,Unknown
26172,nonCI_Monocyte
26173,Int_Monocyte
26174,NK and CD8 Tcell
26175,Regulatory T cells
26176,Int_Monocyte
26177,Regulatory T cells
26178,Regulatory T cells
26179,Regulatory T cells
26180,Regulatory T cells
26181,CD163p_Mac [M2]
26182,NK and CD8 Tcell
26183,Regulatory T cells
26184,Regulatory T cells
26185,Regulatory T cells
26186,Int_Monocyte
26187,Regulatory T cells
26188,NK and CD8 Tcell
26189,Naive B cells
26190,Naive CD8 T cells
26191,NK and CD8 Tcell
26192,Int_Monocyte
26193,Regulatory T cells
26194,Regulatory T cells
26195,Regulatory T cells
26196,Unknown
26197,Regulatory T cells
26198,Memory B cells
26199,Regulatory T cells
26200,Regulatory T cells
26201,Regulatory T cells
26202,Regulatory T cells
26203,Memory B cells
26204,Int_Monocyte
26205,Memory B cells
26206,Naive CD8 T cells
26207,Regulatory T cells
26208,NK and CD8 Tcell
26209,Regulatory T cells
26210,Regulatory T cells
26211,Int_Monocyte
26212,CI_Monocyte
26213,Naive B cells
26214,Int_Monocyte
26215,Regulatory T cells
26216,Regulatory T cells
26217,Regulatory T cells
26218,Regulatory T cells
26219,Regulatory T cells
26220,Naive CD8 T cells
26221,Int_Monocyte
26222,Regulatory T cells
26223,Regulatory T cells
26224,NK and CD8 Tcell
26225,Naive B cells
26226,NK and CD8 Tcell
26227,Regulatory T cells
26228,Regulatory T cells
26229,Regulatory T cells
26230,Int_Monocyte
26231,NK and CD8 Tcell
26232,Naive CD4 T cells
26233,Regulatory T cells
26234,Regulatory T cells
26235,NK and CD8 Tcell
26236,nonCI_Monocyte
26237,Regulatory T cells
26238,Int_Monocyte
26239,Regulatory T cells
26240,Regulatory T cells
26241,Regulatory T cells
26242,Regulatory T cells
26243,Regulatory T cells
26244,NK and CD8 Tcell
26245,NK and CD8 Tcell
26246,Regulatory T cells
26247,Neutrophil&monocyte
26248,Regulatory T cells
26249,Regulatory T cells
26250,Regulatory T cells
26251,NK and CD8 Tcell
26252,Unknown
26253,Regulatory T cells
26254,Regulatory T cells
26255,Regulatory T cells
26256,nonCI_Monocyte
26257,Int_Monocyte
26258,Regulatory T cells
26259,Naive B cells
26260,Neutrophil&monocyte
26261,Int_Monocyte
26262,Regulatory T cells
26263,Endothelial
26264,Regulatory T cells
26265,NK and CD8 Tcell
26266,NK and CD8 Tcell
26267,NK and CD8 Tcell
26268,Unknown
26269,Regulatory T cells
26270,Int_Monocyte
26271,CD163n_Mac [M1]
26272,nonCI_Monocyte
26273,Regulatory T cells
26274,Regulatory T cells
26275,Regulatory T cells
26276,Regulatory T cells
26277,Regulatory T cells
26278,Int_Monocyte
26279,Naive B cells
26280,NK and CD8 Tcell
26281,Neutrophil&monocyte
26282,Int_Monocyte
26283,Regulatory T cells
26284,Regulatory T cells
26285,Neutrophil&monocyte
26286,Memory B cells
26287,Regulatory T cells
26288,NK and CD8 Tcell
26289,Regulatory T cells
26290,Regulatory T cells
26291,Regulatory T cells
26292,Memory B cells
26293,Regulatory T cells
26294,Regulatory T cells
26295,Regulatory T cells
26296,Regulatory T cells
26297,Regulatory T cells
26298,Endothelial
26299,Regulatory T cells
26300,Int_Monocyte
26301,nonCI_Monocyte
26302,Unknown
26303,Unknown
26304,Regulatory T cells
26305,Regulatory T cells
26306,NK and CD8 Tcell
26307,B7H4+ cancer cells
26308,Regulatory T cells
26309,NK and CD8 Tcell
26310,Regulatory T cells
26311,Cancer
26312,NK and CD8 Tcell
26313,Endothelial
26314,Regulatory T cells
26315,Int_Monocyte
26316,nonCI_Monocyte
26317,Naive CD8 T cells
26318,Int_Monocyte
26319,Endothelial
26320,NK and CD8 Tcell
26321,Regulatory T cells
26322,Regulatory T cells
26323,Regulatory T cells
26324,Int_Monocyte
26325,CD163p_Mac [M2]
26326,Regulatory T cells
26327,Naive CD4 T cells
26328,Neutrophil&monocyte
26329,Regulatory T cells
26330,Regulatory T cells
26331,Memory B cells
26332,CD163p_Mac [M2]
26333,Regulatory T cells
26334,Regulatory T cells
26335,Regulatory T cells
26336,NK and CD8 Tcell
26337,Regulatory T cells
26338,Fibroblasts
26339,NK and CD8 Tcell
26340,Regulatory T cells
26341,Regulatory T cells
26342,Int_Monocyte
26343,CD163p_Mac [M2]
26344,Memory B cells
26345,CD163n_Mac [M1]
26346,Regulatory T cells
26347,NK and CD8 Tcell
26348,Regulatory T cells
26349,Naive CD4 T cells
26350,Memory CD8 T cells
26351,Regulatory T cells
26352,NK and CD8 Tcell
26353,Neutrophil&monocyte
26354,NK and CD8 Tcell
26355,Unknown
26356,Unknown
26357,Regulatory T cells
26358,Regulatory T cells
26359,Regulatory T cells
26360,nonCI_Monocyte
26361,NK and CD8 Tcell
26362,nonCI_Monocyte
26363,Naive CD8 T cells
26364,NK and CD8 Tcell
26365,Regulatory T cells
26366,Regulatory T cells
26367,NK and CD8 Tcell
26368,Naive CD4 T cells
26369,Int_Monocyte
26370,Neutrophil&monocyte
26371,NK and CD8 Tcell
26372,Regulatory T cells
26373,Regulatory T cells
26374,nonCI_Monocyte
26375,NK and CD8 Tcell
26376,Neutrophil&monocyte
26377,NK and CD8 Tcell
26378,Regulatory T cells
26379,NK and CD8 Tcell
26380,Regulatory T cells
26381,NK and CD8 Tcell
26382,Regulatory T cells
26383,Int_Monocyte
26384,nonCI_Monocyte
26385,Regulatory T cells
26386,Neutrophil&monocyte
26387,Cancer
26388,Neutrophil&monocyte
26389,NK and CD8 Tcell
26390,Regulatory T cells
26391,Regulatory T cells
26392,CD163p_Mac [M2]
26393,Naive B cells
26394,Regulatory T cells
26395,Endothelial
26396,Regulatory T cells
26397,Naive CD4 T cells
26398,Neutrophil&monocyte
26399,Unknown
26400,Regulatory T cells
26401,NK and CD8 Tcell
26402,Unknown
26403,Regulatory T cells
26404,Regulatory T cells
26405,Regulatory T cells
26406,NK and CD8 Tcell
26407,NK and CD8 Tcell
26408,nonCI_Monocyte
26409,Regulatory T cells
26410,Regulatory T cells
26411,Cancer
26412,Endothelial
26413,NK and CD8 Tcell
26414,nonCI_Monocyte
26415,NK and CD8 Tcell
26416,Regulatory T cells
26417,CD163n_Mac [M1]
26418,NK and CD8 Tcell
26419,Regulatory T cells
26420,Regulatory T cells
26421,Neutrophil&monocyte
26422,Regulatory T cells
26423,Endothelial
26424,NK and CD8 Tcell
26425,Unknown
26426,NK and CD8 Tcell
26427,Regulatory T cells
26428,NK and CD8 Tcell
26429,CI_Monocyte
26430,Int_Monocyte
26431,Naive B cells
26432,NK and CD8 Tcell
26433,CD163n_Mac [M1]
26434,CI_Monocyte
26435,NK and CD8 Tcell
26436,Regulatory T cells
26437,Int_Monocyte
26438,Neutrophil&monocyte
26439,NK and CD8 Tcell
26440,Regulatory T cells
26441,B7H4+ cancer cells
26442,CD163p_Mac [M2]
26443,CD163p_Mac [M2]
26444,NK and CD8 Tcell
26445,Unknown
26446,Regulatory T cells
26447,NK and CD8 Tcell
26448,Regulatory T cells
26449,Neutrophil&monocyte
26450,Regulatory T cells
26451,Regulatory T cells
26452,Naive CD4 T cells
26453,Neutrophil&monocyte
26454,Regulatory T cells
26455,nonCI_Monocyte
26456,Regulatory T cells
26457,Fibroblasts
26458,Neutrophil&monocyte
26459,Regulatory T cells
26460,Regulatory T cells
26461,Regulatory T cells
26462,Regulatory T cells
26463,Regulatory T cells
26464,B7H4+ cancer cells
26465,Regulatory T cells
26466,Regulatory T cells
26467,Int_Monocyte
26468,Cancer
26469,Regulatory T cells
26470,Endothelial
26471,CD163p_Mac [M2]
26472,NK and CD8 Tcell
26473,Unknown
26474,CI_Monocyte
26475,Regulatory T cells
26476,Regulatory T cells
26477,Cancer
26478,Unknown
26479,Regulatory T cells
26480,Regulatory T cells
26481,Endothelial
26482,Regulatory T cells
26483,nonCI_Monocyte
26484,CI_Monocyte
26485,nonCI_Monocyte
26486,Regulatory T cells
26487,Regulatory T cells
26488,Int_Monocyte
26489,Endothelial
26490,NK and CD8 Tcell
26491,NK and CD8 Tcell
26492,Int_Monocyte
26493,Regulatory T cells
26494,Regulatory T cells
26495,Int_Monocyte
26496,NK and CD8 Tcell
26497,Regulatory T cells
26498,Regulatory T cells
26499,Regulatory T cells
26500,NK and CD8 Tcell
26501,CD163p_Mac [M2]
26502,Regulatory T cells
26503,Endothelial
26504,Unknown
26505,Regulatory T cells
26506,Regulatory T cells
26507,Int_Monocyte
26508,Fibroblasts
26509,NK and CD8 Tcell
26510,Regulatory T cells
26511,Regulatory T cells
26512,Regulatory T cells
26513,Fibroblasts
26514,Regulatory T cells
26515,Endothelial
26516,CI_Monocyte
26517,Int_Monocyte
26518,B7H4+ cancer cells
26519,Neutrophil&monocyte
26520,Int_Monocyte
26521,CI_Monocyte
26522,Int_Monocyte
26523,Regulatory T cells
26524,Regulatory T cells
26525,Regulatory T cells
26526,Endothelial
26527,Endothelial
26528,Int_Monocyte
26529,Regulatory T cells
26530,Regulatory T cells
26531,Endothelial
26532,nonCI_Monocyte
26533,Regulatory T cells
26534,Int_Monocyte
26535,Int_Monocyte
26536,Neutrophil&monocyte
26537,Regulatory T cells
26538,Regulatory T cells
26539,NK and CD8 Tcell
26540,nonCI_Monocyte
26541,NK and CD8 Tcell
26542,Int_Monocyte
26543,Regulatory T cells
26544,Regulatory T cells
26545,Memory CD8 T cells
26546,Unknown
26547,Naive B cells
26548,NK and CD8 Tcell
26549,Neutrophil&monocyte
26550,Naive CD4 T cells
26551,Regulatory T cells
26552,Endothelial
26553,Endothelial
26554,Naive CD8 T cells
26555,Regulatory T cells
26556,Naive CD8 T cells
26557,Regulatory T cells
26558,Endothelial
26559,NK and CD8 Tcell
26560,Memory B cells
26561,Regulatory T cells
26562,Memory B cells
26563,CI_Monocyte
26564,Endothelial
26565,Regulatory T cells
26566,NK and CD8 Tcell
26567,CD163n_Mac [M1]
26568,NK and CD8 Tcell
26569,Regulatory T cells
26570,Regulatory T cells
26571,nonCI_Monocyte
26572,Endothelial
26573,nonCI_Monocyte
26574,Memory T cells
26575,Regulatory T cells
26576,Memory B cells
26577,NK and CD8 Tcell
26578,Regulatory T cells
26579,Neutrophil&monocyte
26580,Endothelial
26581,Regulatory T cells
26582,Naive B cells
26583,NK and CD8 Tcell
26584,Int_Monocyte
26585,Regulatory T cells
26586,Regulatory T cells
26587,Int_Monocyte
26588,Regulatory T cells
26589,Regulatory T cells
26590,Int_Monocyte
26591,Endothelial
26592,NK and CD8 Tcell
26593,NK and CD8 Tcell
26594,Unknown
26595,Int_Monocyte
26596,B7H4+ cancer cells
26597,Int_Monocyte
26598,Unknown
26599,Regulatory T cells
26600,CI_Monocyte
26601,NK and CD8 Tcell
26602,NK and CD8 Tcell
26603,NK and CD8 Tcell
26604,CD163n_Mac [M1]
26605,Regulatory T cells
26606,B7H4+ cancer cells
26607,Unknown
26608,Regulatory T cells
26609,Endothelial
26610,NK and CD8 Tcell
26611,CD163p_Mac [M2]
26612,Endothelial
26613,Regulatory T cells
26614,Regulatory T cells
26615,B7H4+ cancer cells
26616,Endothelial
26617,Endothelial
26618,Regulatory T cells
26619,Unknown
26620,Unknown
26621,Endothelial
26622,Naive B cells
26623,NK and CD8 Tcell
26624,NK and CD8 Tcell
26625,Neutrophil&monocyte
26626,Int_Monocyte
26627,nonCI_Monocyte
26628,Regulatory T cells
26629,Endothelial
26630,Endothelial
26631,Regulatory T cells
26632,NK and CD8 Tcell
26633,Regulatory T cells
26634,Int_Monocyte
26635,NK and CD8 Tcell
26636,Endothelial
26637,Int_Monocyte
26638,Naive CD8 T cells
26639,Naive CD8 T cells
26640,NK and CD8 Tcell
26641,Regulatory T cells
26642,Neutrophil&monocyte
26643,Regulatory T cells
26644,NK and CD8 Tcell
26645,nonCI_Monocyte
26646,Naive CD8 T cells
26647,CI_Monocyte
26648,Regulatory T cells
26649,Memory T cells
26650,Regulatory T cells
26651,Cancer
26652,Regulatory T cells
26653,NK and CD8 Tcell
26654,nonCI_Monocyte
26655,Unknown
26656,nonCI_Monocyte
26657,Regulatory T cells
26658,NK and CD8 Tcell
26659,nonCI_Monocyte
26660,Regulatory T cells
26661,Regulatory T cells
26662,Regulatory T cells
26663,Regulatory T cells
26664,Endothelial
26665,Regulatory T cells
26666,Int_Monocyte
26667,NK and CD8 Tcell
26668,Endothelial
26669,Endothelial
26670,Regulatory T cells
26671,NK and CD8 Tcell
26672,Regulatory T cells
26673,Regulatory T cells
26674,Regulatory T cells
26675,Unknown
26676,Neutrophil&monocyte
26677,Endothelial
26678,Regulatory T cells
26679,Regulatory T cells
26680,Endothelial
26681,Endothelial
26682,Endothelial
26683,Naive CD8 T cells
26684,Regulatory T cells
26685,Regulatory T cells
26686,Regulatory T cells
26687,Regulatory T cells
26688,Endothelial
26689,Regulatory T cells
26690,nonCI_Monocyte
26691,nonCI_Monocyte
26692,Regulatory T cells
26693,Regulatory T cells
26694,Regulatory T cells
26695,Memory B cells
26696,Regulatory T cells
26697,Endothelial
26698,Endothelial
26699,Naive B cells
26700,Naive CD8 T cells
26701,Naive CD8 T cells
26702,Regulatory T cells
26703,Regulatory T cells
26704,CI_Monocyte
26705,Naive B cells
26706,Neutrophil&monocyte
26707,Regulatory T cells
26708,Regulatory T cells
26709,CI_Monocyte
26710,Neutrophil&monocyte
26711,nonCI_Monocyte
26712,Regulatory T cells
26713,Regulatory T cells
26714,Naive CD4 T cells
26715,Endothelial
26716,Regulatory T cells
26717,nonCI_Monocyte
26718,nonCI_Monocyte
26719,Naive B cells
26720,Regulatory T cells
26721,NK and CD8 Tcell
26722,nonCI_Monocyte
26723,Regulatory T cells
26724,Regulatory T cells
26725,Regulatory T cells
26726,Regulatory T cells
26727,Regulatory T cells
26728,Int_Monocyte
26729,Regulatory T cells
26730,nonCI_Monocyte
26731,Int_Monocyte
26732,Regulatory T cells
26733,Endothelial
26734,Neutrophil&monocyte
26735,CI_Monocyte
26736,Regulatory T cells
26737,Endothelial
26738,CD163p_Mac [M2]
26739,Regulatory T cells
26740,Int_Monocyte
26741,Int_Monocyte
26742,Naive CD4 T cells
26743,Regulatory T cells
26744,NK and CD8 Tcell
26745,Unknown
26746,Int_Monocyte
26747,Regulatory T cells
26748,Regulatory T cells
26749,Regulatory T cells
26750,Regulatory T cells
26751,Endothelial
26752,Neutrophil&monocyte
26753,Unknown
26754,Regulatory T cells
26755,Regulatory T cells
26756,Regulatory T cells
26757,Endothelial
26758,Endothelial
26759,CD163p_Mac [M2]
26760,Regulatory T cells
26761,Regulatory T cells
26762,Regulatory T cells
26763,Regulatory T cells
26764,Naive CD8 T cells
26765,Naive CD8 T cells
26766,Regulatory T cells
26767,Regulatory T cells
26768,Regulatory T cells
26769,B7H4+ cancer cells
26770,Int_Monocyte
26771,Regulatory T cells
26772,Naive B cells
26773,Endothelial
26774,Endothelial
26775,Regulatory T cells
26776,Regulatory T cells
26777,Regulatory T cells
26778,Memory B cells
26779,nonCI_Monocyte
26780,NK and CD8 Tcell
26781,Regulatory T cells
26782,Neutrophil&monocyte
26783,Neutrophil&monocyte
26784,Regulatory T cells
26785,Neutrophil&monocyte
26786,Naive B cells
26787,Naive CD8 T cells
26788,Regulatory T cells
26789,Regulatory T cells
26790,Regulatory T cells
26791,Int_Monocyte
26792,B7H4+ cancer cells
26793,Memory CD8 T cells
26794,NK and CD8 Tcell
26795,nonCI_Monocyte
26796,NK and CD8 Tcell
26797,Unknown
26798,Regulatory T cells
26799,CI_Monocyte
26800,NK and CD8 Tcell
26801,Cancer
26802,CI_Monocyte
26803,Naive B cells
26804,Endothelial
26805,Regulatory T cells
26806,Endothelial
26807,Memory B cells
26808,nonCI_Monocyte
26809,Regulatory T cells
26810,nonCI_Monocyte
26811,Int_Monocyte
26812,nonCI_Monocyte
26813,Int_Monocyte
26814,Regulatory T cells
26815,NK and CD8 Tcell
26816,Unknown
26817,Regulatory T cells
26818,Int_Monocyte
26819,Regulatory T cells
26820,Naive CD8 T cells
26821,Regulatory T cells
26822,Regulatory T cells
26823,B7H4+ cancer cells
26824,CD163p_Mac [M2]
26825,Endothelial
26826,Naive CD8 T cells
26827,Regulatory T cells
26828,CD163p_Mac [M2]
26829,Regulatory T cells
26830,Regulatory T cells
26831,Regulatory T cells
26832,Regulatory T cells
26833,Int_Monocyte
26834,Regulatory T cells
26835,Int_Monocyte
26836,CI_Monocyte
26837,Regulatory T cells
26838,nonCI_Monocyte
26839,nonCI_Monocyte
26840,NK and CD8 Tcell
26841,nonCI_Monocyte
26842,Int_Monocyte
26843,B7H4+ cancer cells
26844,NK and CD8 Tcell
26845,Unknown
26846,Regulatory T cells
26847,Regulatory T cells
26848,Naive B cells
26849,Naive CD8 T cells
26850,Regulatory T cells
26851,CI_Monocyte
26852,Regulatory T cells
26853,Int_Monocyte
26854,Naive B cells
26855,Int_Monocyte
26856,Memory B cells
26857,Int_Monocyte
26858,CD163n_Mac [M1]
26859,Regulatory T cells
26860,Regulatory T cells
26861,nonCI_Monocyte
26862,Regulatory T cells
26863,Regulatory T cells
26864,Endothelial
26865,CD163p_Mac [M2]
26866,Regulatory T cells
26867,Int_Monocyte
26868,Neutrophil&monocyte
26869,nonCI_Monocyte
26870,Unknown
26871,Naive B cells
26872,Int_Monocyte
26873,Naive B cells
26874,Regulatory T cells
26875,Regulatory T cells
26876,Regulatory T cells
26877,nonCI_Monocyte
26878,Memory CD8 T cells
26879,Regulatory T cells
26880,Regulatory T cells
26881,CD163p_Mac [M2]
26882,NK and CD8 Tcell
26883,Regulatory T cells
26884,CD163p_Mac [M2]
26885,Memory B cells
26886,CI_Monocyte
26887,Unknown
26888,NK and CD8 Tcell
26889,Unknown
26890,CD163n_Mac [M1]
26891,Cancer
26892,Endothelial
26893,CI_Monocyte
26894,NK and CD8 Tcell
26895,Fibroblasts
26896,Memory B cells
26897,Regulatory T cells
26898,Regulatory T cells
26899,Regulatory T cells
26900,Cancer
26901,Regulatory T cells
26902,Regulatory T cells
26903,Memory B cells
26904,CI_Monocyte
26905,nonCI_Monocyte
26906,nonCI_Monocyte
26907,Regulatory T cells
26908,Neutrophil&monocyte
26909,Regulatory T cells
26910,Regulatory T cells
26911,Regulatory T cells
26912,Unknown
26913,Unknown
26914,Regulatory T cells
26915,Endothelial
26916,NK and CD8 Tcell
26917,Regulatory T cells
26918,CD163p_Mac [M2]
26919,Int_Monocyte
26920,Memory B cells
26921,Regulatory T cells
26922,Regulatory T cells
26923,nonCI_Monocyte
26924,p53+ cells?
26925,Neutrophil&monocyte
26926,Regulatory T cells
26927,Regulatory T cells
26928,Regulatory T cells
26929,Regulatory T cells
26930,NK and CD8 Tcell
26931,CD163p_Mac [M2]
26932,CD163n_Mac [M1]
26933,NK and CD8 Tcell
26934,CD163p_Mac [M2]
26935,NK and CD8 Tcell
26936,Regulatory T cells
26937,Regulatory T cells
26938,Int_Monocyte
26939,Memory B cells
26940,Regulatory T cells
26941,Regulatory T cells
26942,Regulatory T cells
26943,Int_Monocyte
26944,NK and CD8 Tcell
26945,Regulatory T cells
26946,Regulatory T cells
26947,Regulatory T cells
26948,Regulatory T cells
26949,Regulatory T cells
26950,Int_Monocyte
26951,Memory B cells
26952,Naive B cells
26953,nonCI_Monocyte
26954,Int_Monocyte
26955,Memory B cells
26956,CD163p_Mac [M2]
26957,Endothelial
26958,Regulatory T cells
26959,Regulatory T cells
26960,Regulatory T cells
26961,Naive B cells
26962,NK and CD8 Tcell
26963,NK and CD8 Tcell
26964,Regulatory T cells
26965,Int_Monocyte
26966,nonCI_Monocyte
26967,Naive CD8 T cells
26968,Regulatory T cells
26969,Regulatory T cells
26970,Unknown
26971,Regulatory T cells
26972,NK and CD8 Tcell
26973,Regulatory T cells
26974,CD163p_Mac [M2]
26975,Int_Monocyte
26976,NK and CD8 Tcell
26977,Regulatory T cells
26978,Int_Monocyte
26979,Naive CD4 T cells
26980,Regulatory T cells
26981,Endothelial
26982,CD163p_Mac [M2]
26983,Naive B cells
26984,Naive B cells
26985,Regulatory T cells
26986,CD163p_Mac [M2]
26987,CD163p_Mac [M2]
26988,Int_Monocyte
26989,Regulatory T cells
26990,B7H4+ cancer cells
26991,Regulatory T cells
26992,Endothelial
26993,Naive CD4 T cells
26994,Regulatory T cells
26995,Regulatory T cells
26996,Int_Monocyte
26997,B7H4+ cancer cells
26998,Regulatory T cells
26999,Regulatory T cells
27000,CI_Monocyte
27001,Naive CD8 T cells
27002,Regulatory T cells
27003,Regulatory T cells
27004,Regulatory T cells
27005,Int_Monocyte
27006,Memory B cells
27007,Regulatory T cells
27008,Unknown
27009,Int_Monocyte
27010,Regulatory T cells
27011,Unknown
27012,nonCI_Monocyte
27013,CI_Monocyte
27014,Regulatory T cells
27015,Regulatory T cells
27016,CI_Monocyte
27017,CD163p_Mac [M2]
27018,Memory B cells
27019,Regulatory T cells
27020,Int_Monocyte
27021,Unknown
27022,Naive CD8 T cells
27023,Naive CD8 T cells
27024,Int_Monocyte
27025,Regulatory T cells
27026,Unknown
27027,Neutrophil&monocyte
27028,NK and CD8 Tcell
27029,Naive B cells
27030,Regulatory T cells
27031,Naive CD4 T cells
27032,CD163p_Mac [M2]
27033,Regulatory T cells
27034,nonCI_Monocyte
27035,NK and CD8 Tcell
27036,Regulatory T cells
27037,Regulatory T cells
27038,B7H4+ cancer cells
27039,Regulatory T cells
27040,NK and CD8 Tcell
27041,Regulatory T cells
27042,Int_Monocyte
27043,Regulatory T cells
27044,Memory B cells
27045,Int_Monocyte
27046,Neutrophil&monocyte
27047,Unknown
27048,Regulatory T cells
27049,Neutrophil&monocyte
27050,Regulatory T cells
27051,Regulatory T cells
27052,Regulatory T cells
27053,Regulatory T cells
27054,Regulatory T cells
27055,Regulatory T cells
27056,Regulatory T cells
27057,Naive B cells
27058,Regulatory T cells
27059,Memory B cells
27060,CI_Monocyte
27061,NK and CD8 Tcell
27062,Int_Monocyte
27063,Int_Monocyte
27064,Regulatory T cells
27065,NK and CD8 Tcell
27066,Regulatory T cells
27067,Regulatory T cells
27068,Int_Monocyte
27069,Memory B cells
27070,Int_Monocyte
27071,Naive CD8 T cells
27072,Memory B cells
27073,Endothelial
27074,Regulatory T cells
27075,NK and CD8 Tcell
27076,Int_Monocyte
27077,CI_Monocyte
27078,Regulatory T cells
27079,Endothelial
27080,Regulatory T cells
27081,Int_Monocyte
27082,Cancer
27083,Naive CD4 T cells
27084,Naive CD8 T cells
27085,Int_Monocyte
27086,Regulatory T cells
27087,Naive CD8 T cells
27088,Regulatory T cells
27089,Regulatory T cells
27090,Memory B cells
27091,CI_Monocyte
27092,Int_Monocyte
27093,Int_Monocyte
27094,Regulatory T cells
27095,NK and CD8 Tcell
27096,Int_Monocyte
27097,Endothelial
27098,nonCI_Monocyte
27099,Naive CD8 T cells
27100,Regulatory T cells
27101,Neutrophil&monocyte
27102,Naive CD8 T cells
27103,Regulatory T cells
27104,B7H4+ cancer cells
27105,Regulatory T cells
27106,NK and CD8 Tcell
27107,NK and CD8 Tcell
27108,Regulatory T cells
27109,Int_Monocyte
27110,Memory B cells
27111,CI_Monocyte
27112,Memory B cells
27113,NK and CD8 Tcell
27114,Regulatory T cells
27115,Int_Monocyte
27116,Endothelial
27117,Regulatory T cells
27118,Regulatory T cells
27119,Regulatory T cells
27120,Regulatory T cells
27121,Regulatory T cells
27122,Regulatory T cells
27123,Memory B cells
27124,nonCI_Monocyte
27125,Memory B cells
27126,Int_Monocyte
27127,Regulatory T cells
27128,Neutrophil&monocyte
27129,CI_Monocyte
27130,CI_Monocyte
27131,CD163n_Mac [M1]
27132,CI_Monocyte
27133,Regulatory T cells
27134,NK and CD8 Tcell
27135,Regulatory T cells
27136,Regulatory T cells
27137,NK and CD8 Tcell
27138,NK and CD8 Tcell
27139,Regulatory T cells
27140,Memory B cells
27141,Neutrophil&monocyte
27142,Int_Monocyte
27143,nonCI_Monocyte
27144,Unknown
27145,Regulatory T cells
27146,Memory B cells
27147,Regulatory T cells
27148,Memory B cells
27149,Naive CD8 T cells
27150,NK and CD8 Tcell
27151,CD163p_Mac [M2]
27152,Unknown
27153,Naive CD8 T cells
27154,NK and CD8 Tcell
27155,Endothelial
27156,Endothelial
27157,Naive CD4 T cells
27158,Naive CD8 T cells
27159,Naive CD8 T cells
27160,Naive B cells
27161,Neutrophil&monocyte
27162,Endothelial
27163,NK and CD8 Tcell
27164,Regulatory T cells
27165,Regulatory T cells
27166,nonCI_Monocyte
27167,nonCI_Monocyte
27168,Naive CD8 T cells
27169,nonCI_Monocyte
27170,Naive B cells
27171,Regulatory T cells
27172,Regulatory T cells
27173,NK and CD8 Tcell
27174,CD163p_Mac [M2]
27175,CD163n_Mac [M1]
27176,Naive CD8 T cells
27177,Regulatory T cells
27178,Regulatory T cells
27179,Regulatory T cells
27180,Regulatory T cells
27181,NK and CD8 Tcell
27182,nonCI_Monocyte
27183,Int_Monocyte
27184,Regulatory T cells
27185,Regulatory T cells
27186,Naive CD8 T cells
27187,NK and CD8 Tcell
27188,Memory CD8 T cells
27189,Memory B cells
27190,Memory B cells
27191,Regulatory T cells
27192,Naive B cells
27193,Naive B cells
27194,Regulatory T cells
27195,Int_Monocyte
27196,Regulatory T cells
27197,Int_Monocyte
27198,nonCI_Monocyte
27199,Regulatory T cells
27200,Regulatory T cells
27201,Regulatory T cells
27202,NK and CD8 Tcell
27203,Endothelial
27204,CI_Monocyte
27205,Neutrophil&monocyte
27206,CI_Monocyte
27207,Int_Monocyte
27208,Memory B cells
27209,Naive CD4 T cells
27210,Cancer
27211,Regulatory T cells
27212,Naive B cells
27213,Int_Monocyte
27214,NK and CD8 Tcell
27215,CD163n_Mac [M1]
27216,Regulatory T cells
27217,Unknown
27218,Unknown
27219,Regulatory T cells
27220,CD163p_Mac [M2]
27221,Endothelial
27222,Neutrophil&monocyte
27223,CI_Monocyte
27224,NK and CD8 Tcell
27225,Naive CD8 T cells
27226,NK and CD8 Tcell
27227,Naive CD4 T cells
27228,Regulatory T cells
27229,Unknown
27230,Regulatory T cells
27231,Regulatory T cells
27232,Naive B cells
27233,Regulatory T cells
27234,Int_Monocyte
27235,Int_Monocyte
27236,Memory T cells
27237,Regulatory T cells
27238,CD163n_Mac [M1]
27239,CI_Monocyte
27240,CD163p_Mac [M2]
27241,Unknown
27242,Neutrophil&monocyte
27243,Regulatory T cells
27244,CD163p_Mac [M2]
27245,NK and CD8 Tcell
27246,Regulatory T cells
27247,Int_Monocyte
27248,Unknown
27249,Regulatory T cells
27250,CD163p_Mac [M2]
27251,nonCI_Monocyte
27252,Regulatory T cells
27253,nonCI_Monocyte
27254,Naive CD8 T cells
27255,Regulatory T cells
27256,Int_Monocyte
27257,Int_Monocyte
27258,NK and CD8 Tcell
27259,Regulatory T cells
27260,Cancer
27261,NK and CD8 Tcell
27262,Endothelial
27263,CD163p_Mac [M2]
27264,Regulatory T cells
27265,Naive CD4 T cells
27266,Regulatory T cells
27267,Regulatory T cells
27268,Int_Monocyte
27269,NK and CD8 Tcell
27270,Regulatory T cells
27271,Regulatory T cells
27272,Naive CD4 T cells
27273,Cancer
27274,Naive CD4 T cells
27275,Unknown
27276,NK and CD8 Tcell
27277,NK and CD8 Tcell
27278,Regulatory T cells
27279,Regulatory T cells
27280,Regulatory T cells
27281,NK and CD8 Tcell
27282,Int_Monocyte
27283,Unknown
27284,Int_Monocyte
27285,Regulatory T cells
27286,nonCI_Monocyte
27287,Int_Monocyte
27288,Memory B cells
27289,Regulatory T cells
27290,Regulatory T cells
27291,nonCI_Monocyte
27292,Naive CD8 T cells
27293,Naive CD8 T cells
27294,Regulatory T cells
27295,NK and CD8 Tcell
27296,Regulatory T cells
