cell_som_cluster,pixel_meta_cluster_rename_B7H4,pixel_meta_cluster_rename_BetaCat,pixel_meta_cluster_rename_CD107a,pixel_meta_cluster_rename_CD11b,pixel_meta_cluster_rename_CD14 + CD16 + CD163,pixel_meta_cluster_rename_CD16,pixel_meta_cluster_rename_CD163,pixel_meta_cluster_rename_CD20,pixel_meta_cluster_rename_CD3,pixel_meta_cluster_rename_CD31,pixel_meta_cluster_rename_CD31 + GzmB*,pixel_meta_cluster_rename_CD366 + CD44,pixel_meta_cluster_rename_CD366 + GzmB,pixel_meta_cluster_rename_CD4 + CD3,pixel_meta_cluster_rename_CD4 + CD366,pixel_meta_cluster_rename_CD4 + CD45RO,pixel_meta_cluster_rename_CD44,pixel_meta_cluster_rename_CD45,pixel_meta_cluster_rename_CD45RO,pixel_meta_cluster_rename_CD68,pixel_meta_cluster_rename_CD68 + CD11b + CD45 + CD45RO + GzmB,pixel_meta_cluster_rename_CD8 + Ecad,pixel_meta_cluster_rename_CD8a,pixel_meta_cluster_rename_CD8a + ECad*,pixel_meta_cluster_rename_ECad,pixel_meta_cluster_rename_ECad + B7H4 + BetaCat + PanCK,pixel_meta_cluster_rename_ECad + aSMA,pixel_meta_cluster_rename_ECad*,pixel_meta_cluster_rename_FoxP3,pixel_meta_cluster_rename_FoxP3 + ECad + PanCK,pixel_meta_cluster_rename_HLA,pixel_meta_cluster_rename_HLA + CD4,pixel_meta_cluster_rename_HLA + CD68,pixel_meta_cluster_rename_HLA + Ecad,pixel_meta_cluster_rename_PanCK + CD20,pixel_meta_cluster_rename_Vim + GzmB,pixel_meta_cluster_rename_Vim + GzmB + CD31 + aSMA,pixel_meta_cluster_rename_Vim + GzmB + aSMA,pixel_meta_cluster_rename_aSMA,pixel_meta_cluster_rename_aSMA + Vim,count,cell_meta_cluster,cell_meta_cluster_rename
193,0.0001786152686872,7.765949450378065e-05,0.0,0.0001747475286098,8.403314151541863e-05,0.0011526408155675,6.935126130417541e-05,0.0002442583355711,0.0010058533662308,0.0014231988040812,0.3128680736821622,0.0007198581499961,0.000605260516778,0.0027091022612366,0.0007805843976071,0.5075788964413682,0.0014683654757181,5.886587292896154e-05,0.0042285259413375,0.0089604191228853,0.0027723000533439,0.0056370525466412,0.0289210803259818,0.0039481823643256,0.0016849382845512,0.0011703092468218,0.0008479442908995,0.0012189877809931,0.0057119124053157,0.0011933524032039,0.029950158846594,0.0253842268752737,0.00063462584371,0.0043719353525464,3.748527290215104e-05,0.0263776987570433,0.0033925692526861,0.0058855025472657,0.0008684652052901,0.0091226000842895,10396,4,Memory CD4 T cell
194,0.000331513078713,0.0006094248447843,1.7039058902697482e-05,0.0005227780008954,0.0007002998365237,0.0047333757249446,0.0003374778175771,0.0007207362836451,0.0025037753968748,0.0018568306199371,0.0522854032969894,0.0057017671881731,0.0080266743209009,0.004301539762703,0.0049002384242999,0.5072188897811554,0.0034072480511384,0.000440067187298,0.00562952735987,0.0139112420088088,0.0027979641917421,0.0029655876489992,0.0163686922774235,0.0071601651982613,0.004118578531106,0.0019779746183955,0.0061193835902517,0.0019864829122261,0.0084599721244268,0.0017000756338609,0.0118152484194576,0.0239483931548891,0.0017877982519201,0.002052653282309,8.407997490652886e-05,0.1649109636561302,0.0185047331399566,0.0633134093024875,0.018516788581298,0.0330347903202761,7803,4,Memory CD4 T cell
195,0.001407068255646,0.0044435895228053,8.246852773892218e-05,0.0026226593912155,0.0037092478271465,0.0119948283966882,0.0031525001073598,0.0037904175184059,0.0206548714157981,0.0033622189440531,0.0197420665185386,0.0075006163013868,0.0089580242772099,0.0489995919895113,0.0103674638285646,0.4948355364218726,0.0112754281569262,0.0026379903052557,0.0157127607899286,0.0142002835236681,0.0055048736639604,0.0203494243083243,0.012988955539553,0.0341085965786114,0.0102974972682444,0.0101532381756257,0.0193777330399702,0.018537715519948,0.061317703002386,0.0069713357534035,0.0167484634357875,0.027742767615178,0.0028645888810933,0.0063363600911716,0.0006458622446788,0.0161427350065608,0.0098929047666574,0.0084216839861487,0.0202234285225957,0.0237411831750527,11743,4,Memory CD4 T cell
196,0.0001398304388882,0.0004188835091705,3.123651423460972e-05,0.0002553134304902,0.0005813667330254,0.0012999908990487,0.0003890240844749,0.0011489167357153,0.0042399671676563,0.0009186810193401,0.0351306653011685,0.0009517890095462,0.0005882788790754,0.0046191107366014,0.0013641454229516,0.4631769446996313,0.0022249299475956,0.0003363053371648,0.0072074369388971,0.0248580744222137,0.0026207294486818,0.0067041545586973,0.2947990661180164,0.0098651456326298,0.0013283209889502,0.0008648616414462,0.0019961872415388,0.0011571828261044,0.0038041143615869,0.0006017503137132,0.0269664292931897,0.0505898404935505,0.0030925306623235,0.005101044427051,0.0001369806428723,0.0159793525089762,0.0047262642281836,0.0048166343665874,0.0044112177037377,0.0141636273603741,7849,4,Memory CD4 T cell
197,0.0001152266187391,0.0001629542469819,0.0,8.097868968788866e-05,0.0002231445854316,0.0005340957483337,0.0001547397725809,0.0007865555855304,0.0025279821147544,0.0007184057084171,0.0531940653533301,0.0007945371063355,0.0004507441555321,0.0028841357754933,0.0006392802767235,0.3587896917326279,0.0011832282110495,0.0002787102240541,0.0037789797345415,0.0122815935845423,0.0024971915504452,0.0047179864191382,0.4707078137918074,0.0057984931319652,0.0007894441128308,0.0006646451682136,0.0010221589903009,0.000503983169311,0.0018236481009413,0.0004101964817763,0.0178258870058629,0.0199992147503067,0.0011031387536898,0.00311511308397,5.949660161196781e-05,0.0131056260412572,0.0027599904994503,0.0039224075314566,0.002233700893834,0.0094427191849985,7928,4,Memory CD4 T cell
198,8.70291345283071e-05,0.0002031971488812,1.2186566684649784e-05,0.0001198943581645,0.0004925334535471,0.0006505091185443,0.0002833302010657,0.0012142182583044,0.0028057520390887,0.0007401388075037,0.0277205122097782,0.0008144621637167,0.0002982290480591,0.0031383149425266,0.0007754052558848,0.2114774372348512,0.0014539311496203,0.0003472459604292,0.0033794797075009,0.0131496524082011,0.0021837329605817,0.003811011520121,0.6454812864875523,0.0074653868135641,0.0006692764361529,0.0004036204474797,0.0008253823451289,0.0002980308645683,0.0013106253453843,0.0004130621497444,0.015898632141255,0.0200180910517548,0.0017917362885675,0.0025627120861949,7.86244369208405e-05,0.0117742060977083,0.002779145640775,0.0036712585433536,0.0024524585846485,0.0088990155674227,11212,4,Memory CD4 T cell
199,0.0002024684106843,0.0004864974779749,2.0788342616481577e-05,0.0003108285275219,0.0017518232768607,0.001473207312323,0.0007974742154572,0.0024513212681011,0.0039533825538646,0.0016093543757668,0.0371719944900558,0.0024981191435898,0.0009735800884047,0.0033537392681403,0.001664850354544,0.0270262242121938,0.0021399916396884,0.0005969116207791,0.0031686139340539,0.0106746839472621,0.0029428782050394,0.0102446672660324,0.7744886409676802,0.0143855822482131,0.0021577256274669,0.0021846519496793,0.0020310467585746,0.0004367550077911,0.0018983590704735,0.0008591949240465,0.0088339159614264,0.0193800694696577,0.0032412207418774,0.0041544605911736,0.0001511422020927,0.0170115904202327,0.0047109277858923,0.0076694079144038,0.0048464722541055,0.0186205474699064,26760,14,CD8 T cell
200,3.999376955051876e-05,0.0001083959080686,1.005995552411374e-05,8.165555746314082e-05,0.0004069231606159,0.0003150684534999,0.0002314386060849,0.0009102495300748,0.0012369558821218,0.0003884690837488,0.0091246274843024,0.0005792458818305,0.0001567483096889,0.0009649649175882,0.0005091435069471,0.0119800727930224,0.0007026922705744,0.000194936681992,0.0010528669946595,0.0077958222967433,0.0007801291320411,0.0027031143492465,0.92378278512461,0.003763291064466,0.0003923699524255,0.0003661781794281,0.0003433359676665,7.790438294800607e-05,0.0004689901612348,0.0002087879480737,0.0077128138916603,0.0092342748924132,0.0009097340196983,0.0026163196683446,4.352945749649621e-05,0.0040060868941037,0.0008669127491416,0.0012031257064366,0.0009825750922359,0.0032825737291596,25307,14,CD8 T cell
201,0.0023082933653053,0.0002865414823901,9.511466314102716e-06,0.0012709752770477,2.6492548745926635e-05,0.0004383424012866,0.0001890297324815,0.0001569086529882,4.6076549748105705e-05,0.0002009956858293,0.0031934411564551,0.0005419105892657,0.0037762239444466,0.0001233058286135,0.0003283139636198,0.0022480201783625,0.0017195466793574,2.88439941658928e-05,0.0051212267165528,0.0002766037313591,0.0006546247901553,0.0244756853795472,0.0014380858373895,0.0128339448409319,0.3049731441170909,0.5838971169653087,0.0048360118511194,0.0020312775237431,0.0108765108927053,0.0110123517326931,0.0036591619349934,0.0003048474678552,6.33262582030343e-05,0.0147111552874532,6.218970261181313e-05,0.0069300907799333,0.0004684371209855,0.0006231020297973,0.0005150072533641,0.0002845143139876,15677,3,Cancer cell
202,0.006717497971815,0.0008925527767618,3.636815251328797e-05,0.005026057632842,0.0002570520226739,0.0037033417694315,0.001239843912661,0.0004259125764591,0.0003480661046411,0.0018539872571329,0.0129352394635737,0.0017315379957903,0.0085886514536832,0.0005785977599645,0.0009144652471614,0.010631114059712,0.0039652309481646,0.0001188455495091,0.0133565924154994,0.0026479732755657,0.0031521379986388,0.04147213284414,0.0069091219165778,0.0459823086841198,0.2816341249277646,0.3704627920920632,0.0158924063506061,0.012044034903527,0.0373153395348472,0.0246397844788102,0.0206551616295335,0.0041616986019811,0.0006632546581462,0.0420724218680821,0.0003321837127197,0.0234823100953505,0.0022725431692946,0.0040857805243251,0.0021240885953709,0.003015685170211,13950,3,Cancer cell
203,0.0034837116431015,0.0004155095999663,2.126496594769376e-05,0.0065156341809422,0.0008236288502697,0.0069325321052498,0.0017146207798848,0.00046478306268,0.0006345293925385,0.0008279607547829,0.0103067673810871,0.0009784397851606,0.0012769362648436,0.0015708157933098,0.0005902390856974,0.0042801541410463,0.0014555709590816,0.0003537188768939,0.0094497797158856,0.0063919614982635,0.0080268965748153,0.0738514880085788,0.0040054239510995,0.3349091634823425,0.0498282481627004,0.3279078442568494,0.0186506699399786,0.0258526620728292,0.0121474360864022,0.0143116251917126,0.0284646707349347,0.0053803903096726,0.0008044273653945,0.0169089793114082,0.0004600295272691,0.0167500107631516,0.0010642998235478,0.0009597369732851,0.0014217434900033,0.0110314194324493,12725,3,Cancer cell
204,0.0044045427355997,0.0005288146638416,6.594076715331708e-06,0.0030230972586968,0.0008420797042452,0.0078337081556512,0.0004733327141928,0.0012639354267295,0.0005428281029072,0.0025332807418684,0.03081630083893,0.0035294001958045,0.0138210146063281,0.0011788223396934,0.0012372393546935,0.0091110354500551,0.0029501805487783,0.0006089112232633,0.0064720170957242,0.0087842937603091,0.0057565823914089,0.0326223470379009,0.0045703972068049,0.0627926139253007,0.0747102827369351,0.2645304413359923,0.0270607031194759,0.0091666090776073,0.0201412147757876,0.0091364328786245,0.0231034275248353,0.0096519929462485,0.0017396894315427,0.0176696929151675,0.0007566158614169,0.2983403903442279,0.0121480010247957,0.0169720523314959,0.0058405437793009,0.020572093557417,4510,17,NK/CD8
205,0.0016756887319468,0.0004680390385139,3.415399260540441e-05,0.0028166452456876,0.0008414600979574,0.0070920960383311,0.0014634653998775,0.0005368652821733,0.0006493532182014,0.0039613984178553,0.0123034097428337,0.0037883627581598,0.0059649435398941,0.00122411607384,0.0006212118070603,0.0055469293807128,0.0025696798425473,0.0003689000184438,0.004416590635695,0.0076533801482585,0.0044597219599976,0.0122103266828066,0.0026554987611209,0.1195260385121691,0.0246117644417565,0.0159502613390516,0.0599313820756915,0.0209446953729569,0.0070810455564484,0.0064217956958201,0.0530545430976378,0.0041733852558529,0.0005712249143777,0.0066883082271367,0.0007601417242828,0.5691138790003948,0.006867278998108,0.0100508866108178,0.0040869390613554,0.0288267352829584,4687,17,NK/CD8
206,0.0004441731251991,4.266878359143133e-05,0.0,0.0007755517633196,0.0007242459304995,0.0106924986476012,0.0001550502341588,0.0008192971989017,0.0007496432976139,0.0028636801172012,0.1991020700123303,0.0064676500762079,0.0089923245170886,0.0034702445424371,0.0027349898754955,0.0113561731123104,0.0023709450148154,0.0002414801443041,0.0054495746452064,0.0165188008723979,0.0049074505319455,0.0047131910871798,0.0115254348926101,0.004354199242543,0.0026544160419985,0.0028391953426632,0.00052045724528,0.0011152469672765,0.0097216014210581,0.0013956289290757,0.0164427439026467,0.0202740506899606,0.0011506100282208,0.0016986398646859,0.0001864460567942,0.6162808787381177,0.010997784295352,0.0178864447540495,0.0015669678177959,0.0181870106653909,6200,9,Endothelial cell
207,0.0010065394167031,0.0001860785824667,1.0751145697516364e-06,0.0013721471661969,0.0016612250190398,0.0140323860178079,0.0003855610819667,0.0015712581441917,0.0017898683348615,0.0053671724857538,0.2570040422233922,0.0081008858759249,0.0112710841394498,0.0064175631241289,0.0036113867922655,0.0202777551775308,0.00388385260533,0.0004577923348358,0.0104641904449753,0.0313584827864138,0.0072269603831156,0.0088081169790152,0.0222353046733208,0.0087546892300177,0.0035731766628252,0.0036192290454511,0.001120176192913,0.0024309010602887,0.0150612341721545,0.0023520381397912,0.022656516578436,0.0371234411907302,0.0046653194179397,0.003654544463419,0.0002716724367925,0.4294465413241912,0.0190945175341138,0.0197292031223803,0.0022489642413093,0.0260518217882948,10550,9,Endothelial cell
208,0.0014392408407505,0.0004056268785456,1.419560773439613e-05,0.0022630843315045,0.0041528050615055,0.020790482519285,0.0007767495707179,0.0025083445181781,0.0022535938006657,0.0096957752566181,0.2599189405655028,0.0071269105536679,0.0081750807761505,0.0070175791940676,0.0037659743896321,0.0218950962445507,0.0043531786709508,0.0010470094616484,0.0120169820181707,0.0662011229363327,0.0097653256439171,0.0122282989511935,0.0302194797223248,0.0145640589415034,0.0046169329219376,0.0052893670792477,0.0020327902114673,0.004700827745591,0.0145065163527522,0.0041022222592232,0.0618176974939407,0.0870809606224813,0.014775872698036,0.0070540227045872,0.0001845609886523,0.2242605862845152,0.0212568303298469,0.0207503491877334,0.0038121814590293,0.0381816383004502,12593,9,Endothelial cell
209,0.0012558933891591,0.0003492269643905,2.719592104697769e-06,0.0016397239567059,0.0033869307908302,0.0084895976738146,0.0014056118852783,0.0025285837812171,0.0027231813125368,0.0121798583817425,0.2557799567313994,0.0022962289040507,0.0027913292675998,0.0146675476961915,0.005180119834298,0.0246516718317785,0.0023881249801158,0.0005515317433832,0.0175133712374865,0.0483238088705234,0.0064983813751226,0.0200991664981848,0.0291588767702368,0.0309561341694662,0.0025848848795194,0.0035171759696113,0.0049846768247244,0.0030531278642942,0.0105762517322375,0.0037799402544614,0.0312664701579958,0.0466989908416344,0.0084578272204067,0.0065031946164277,0.000202911694726,0.0672763730197009,0.0336883545411137,0.0436305306561496,0.0114062920233696,0.2405962723122261,12339,2,Fibroblast
210,0.0045680588061813,0.0015215640557205,9.55225763166792e-06,0.0043061035362287,0.008127046836176,0.0378807689406994,0.0032228043623192,0.0056029516510771,0.0098837277982218,0.0198316842732089,0.3651890934070173,0.0069472154747337,0.0077495643157359,0.0665873313556055,0.0159773263170409,0.0135375826399473,0.0116897364109455,0.0032649550168782,0.0092938617852552,0.0250630177750558,0.0071324276863321,0.0371992229037044,0.0282125446532272,0.0258429939192686,0.0202878081036791,0.0151720485033864,0.0010894818709393,0.0073754263695472,0.0426886880793086,0.0135075192300835,0.0199943931011203,0.0560361281024949,0.0243084876799804,0.0209877059209177,0.0004419628071763,0.031818566254612,0.0120420549025601,0.011055376305664,0.0053479043583966,0.0279536387505747,7447,1,B cell
211,0.0004391287470883,8.982727132027321e-05,1.1957288565244944e-05,0.0005812771720274,0.0007046042367537,0.0029591945212031,0.0003053838914877,0.0009795822857377,0.002289374871399,0.0072453178365058,0.4767487475434863,0.0016442325453799,0.0011832890675965,0.0046714364620063,0.0012489441644731,0.1562928007832573,0.0030830166464579,0.0007649487955651,0.008305614011615,0.0317165243794792,0.0068574015610169,0.0091691149877281,0.0557484567601179,0.0095515304044573,0.0031246489497691,0.0034776109074504,0.0008220690986712,0.002426761024268,0.0101473465404874,0.0026794192316345,0.03612437407217,0.0655190252796774,0.0041680636974479,0.0191466803167138,3.559385337217159e-05,0.0384635778138051,0.0065598351667315,0.0113928832688613,0.0016924700972212,0.0186657202296603,6855,9,Endothelial cell
212,0.0005661844347809,0.0001472958871673,8.922820844358426e-06,0.0004982340427026,0.0002836307302306,0.0024811423657499,0.0001412428727887,0.0006056072346933,0.000698579440271,0.0018110316155446,0.2828085207199213,0.0012165838817197,0.0010871606718375,0.001572906123808,0.0005530091932886,0.1976836801695502,0.0012812534045677,0.0001157362155952,0.0066024139531538,0.0299971444017827,0.0036971144563476,0.0129759665494412,0.0429789184598085,0.0159524440475787,0.0051696607349299,0.0036687056644671,0.0032827010104702,0.005015215716245,0.0074218162173498,0.0035247170473948,0.2366742890376056,0.0440626431109462,0.0030752427849041,0.0310049234289466,0.0001458322343859,0.0328403406300897,0.0041598605254055,0.003648965894968,0.0008490956998748,0.01501117271852,7382,9,Endothelial cell
213,0.0005217050552785,9.484407654304632e-05,8.189417961686627e-06,0.000406280845188,0.0001074597561154,0.0012698013965835,0.0002568051708229,9.348393571357448e-05,0.0005513535807422,0.0008148789057292,0.0391577715380685,0.0001608745626982,0.0002518103750672,0.0013053023523773,0.0002073772201289,0.3872729076803108,0.0012924428520276,5.689232886072135e-05,0.0234238195011893,0.0082350602976525,0.001704276393546,0.020354818950895,0.0212301743200364,0.010826287928395,0.0120662411019033,0.0118988299178437,0.0106685437446275,0.0095860422813598,0.0066342961659562,0.0058544144586744,0.1140218936434125,0.024207607771498,0.0018755283186257,0.2736351230677989,5.6375543675926193e-05,0.0073601577487597,0.0016099837958915,0.0013972822134169,0.0011619131762373,0.0065522842650387,6938,4,Memory CD4 T cell
214,0.0001344275738574,3.373752815855844e-05,3.682427456179113e-06,0.0002678653611643,0.0001633866121111,0.0025611795748175,0.0004027172149577,0.0004433226955992,0.0009064656655746,0.0007714366923199,0.0369639050073859,0.0004146373608207,0.0003317917793161,0.0010251969762716,0.0003144849371952,0.5253716933704501,0.0011813564476448,0.0001391881828138,0.0054619725647974,0.0126078773040544,0.0011555712813558,0.0073630496415614,0.0222635739652662,0.0213349868148847,0.0053306175260206,0.0020241470376744,0.0068231248720492,0.011739579675046,0.003912084731594,0.0027920457146214,0.2528933092969398,0.0332614468090013,0.0026052023255001,0.0180463347398753,6.787945356928111e-05,0.0109318918864645,0.0015581312073782,0.0012220885109132,0.0009187485945387,0.0077298479075039,11968,4,Memory CD4 T cell
215,0.0001703580981381,0.000762176281772,1.802804075912585e-05,0.0005371113156583,0.0017459331413887,0.0055426483480719,0.0011455123474838,0.0008664494561166,0.002946362597343,0.0026289676438117,0.0390600553130761,0.0009187374579867,0.0008077498323214,0.0089281099528864,0.0018557806820837,0.3547817514624565,0.0012192124907425,0.0002307042264635,0.0077656548396697,0.0424601806913216,0.0021530417715294,0.0045042022712871,0.0234815011393816,0.0289197789339204,0.001152076788647,0.001201203188423,0.0091488835116166,0.0027553789445436,0.0098170697951816,0.0012202969521987,0.0220014755335085,0.0497352838245668,0.005279767600961,0.0038100195365399,0.000114117030626,0.0356770121623176,0.0252163639245869,0.026992185469916,0.0295256285417526,0.2509534826895473,10939,4,Memory CD4 T cell
216,0.0002200474053044,0.0001258108708779,3.253556136857585e-06,0.0002953627810814,0.0003321095052636,0.0018678196272603,0.0001969943801365,0.0007607794934273,0.0023530412121464,0.001996121489881,0.2070630824114264,0.0008659214310132,0.001155515445088,0.0035703632395681,0.0011439673568416,0.304993931985076,0.0017078935318439,0.0003111691378885,0.0085790487402456,0.0306693051588363,0.0064656651361811,0.0090930164500582,0.2496140909028477,0.0089125717521818,0.002030846352989,0.0015324841037321,0.0017783332275189,0.0010028156925878,0.0041626378119752,0.0012194779176096,0.0431285182657764,0.0369841333677532,0.0019299318977993,0.0066323299931298,4.758026263294888e-05,0.0291545165774562,0.0068498553716618,0.0063871381890591,0.0016880184810659,0.0176410646312104,7318,4,Memory CD4 T cell
217,0.0005567189123402,0.0004316985682527,3.705114314548151e-05,0.0011195847932156,0.0033687840194288,0.0077116992069536,0.0010662235624026,0.0024622678259229,0.0046809408138364,0.0031656235824223,0.0617190579849958,0.0126621981015561,0.0080172072075233,0.0031307236789873,0.0046772969754103,0.0281524596535594,0.0048026676020231,0.0013850163299301,0.0075690694755705,0.035149968948884,0.0077711082885452,0.0056679625520211,0.3957361134942542,0.0109123168688097,0.002362510794074,0.0016732221361208,0.0032197036015174,0.000989720176087,0.0034006625701989,0.0013671572766065,0.0251044218053423,0.0285373872403795,0.0049698277588203,0.0032741422849329,0.0004905983965424,0.2442454583559916,0.0167647544928059,0.0267841026839977,0.0057090661100135,0.0304290568813311,10386,14,CD8 T cell
218,0.0002007559848877,6.340957026388714e-05,1.1345590685941704e-06,0.0002400858161052,0.0008526562860953,0.0018082280246307,0.000234577926014,0.0010480368234472,0.0014038110854969,0.0025116475596581,0.2388132835559604,0.0013121895321343,0.0014844434391621,0.002785131447416,0.0011716127175972,0.0279879005371639,0.0012281153062995,0.0003360684735669,0.0032131425809164,0.0233331346091767,0.004042525496814,0.0088263420812842,0.5613906450446905,0.0078363980284585,0.0024041220904849,0.0013271811356031,0.0008919726875167,0.0003528881821132,0.0028711451950685,0.0009890219108087,0.0266361821452331,0.0251957756686829,0.0018032754178748,0.0054105592028596,1.858629796128517e-05,0.0206989528770479,0.0042632962164515,0.0057147010893857,0.0008952973866544,0.0113217487214223,13277,9,Endothelial cell
219,0.0010828753201177,0.0017275664020871,0.0002062397405795,0.0015774778738334,0.00583249878593,0.0054210567906219,0.003324623008295,0.0055800150587212,0.012572426059467,0.0039434601684019,0.024808599209792,0.0066395411766445,0.0036585862394806,0.0093587668970458,0.0050209879284467,0.0162345599446164,0.0046496808667467,0.0026776297855048,0.0143164001494157,0.0157744268931177,0.0107992013605496,0.030893062344907,0.5638702806826921,0.050254966902277,0.0113060446362795,0.0100019702619742,0.0117943093692564,0.0032411572650158,0.0055525138247881,0.0032960645836322,0.019637157730418,0.0172978178075202,0.0057206050804736,0.0122199081328157,0.0006304207821732,0.022445818020314,0.0187257423799989,0.0255088731741623,0.0150749305917102,0.0254722571253461,19088,14,CD8 T cell
220,0.0001606007578008,5.828558428288421e-05,3.2231892172847864e-05,9.353576676885036e-05,0.0002846809344287,0.000619653267636,0.0006143933143484,0.0008419666765838,0.0008562189748301,0.0005862098366028,0.0171696038828712,0.0004846784668814,0.0001298953211607,0.0006916270272489,0.000268720983847,0.0121048956090618,0.0007055461425378,6.893728917443492e-05,0.0045035188633516,0.0114980122675625,0.0013118075972204,0.0103438362277176,0.7174513820805145,0.0106675246863515,0.0030007596191332,0.001902744773593,0.0027346259765198,0.0012183618122729,0.0006024189603229,0.0011476080319549,0.1201724688290843,0.0153394377460088,0.0019480284884723,0.04421472353283,6.146644986934997e-05,0.0074142582311561,0.0010789406388392,0.0010144155380614,0.0006668122254493,0.0077161053510508,10085,14,CD8 T cell
221,0.0015025788536489,0.0001627370693119,1.1465007156392129e-06,0.0008816311094842,1.295427978512413e-05,0.0002339970672073,7.549168692451045e-05,9.883402259613832e-05,2.845333239812473e-05,0.0001118243895096,0.0017574203346702,0.0002715747595089,0.0031394356241721,8.77233169197244e-05,0.0002554499009469,0.0009756679963804,0.0009729137341457,7.543032873852103e-06,0.0025198903580815,0.0001008993394807,0.0002832182229971,0.014266667415495,0.0007224775685103,0.0061670951307912,0.1677069968399564,0.7680004027728833,0.0034202660909598,0.0012064763222164,0.009767882258279,0.0049436258919344,0.0016066751326456,0.0001733563901811,1.2439857076697068e-05,0.0071613528154442,4.495886843709854e-05,0.0042067680551192,0.0002528327857714,0.0003578128265409,0.000289566867816,0.0001558686065574,13037,3,Cancer cell
222,0.0078055838868642,0.0010105699942644,6.031156571717654e-06,0.0067476140908635,0.0006943337291942,0.0092439527793847,0.0009485864376566,0.0009796751853167,0.0009314742903567,0.001064078255316,0.0134843607785692,0.0016853089300464,0.0109836335171451,0.0013990249850576,0.0013024966304884,0.0093661739115264,0.0021502346948228,0.0005364737577781,0.0048321370251544,0.0058993813635036,0.0056150778588738,0.0254031835613963,0.0054022711959329,0.0578791599157775,0.0721901666775262,0.5191848932591828,0.0139794242736918,0.0252248899816284,0.0857464490279526,0.0201846757931076,0.0270208772587174,0.0089007868867086,0.0015431610383274,0.0203926962743279,0.0007081718871914,0.0298862371859239,0.0038979392749112,0.0051978571608801,0.0025951996313514,0.0105573547497619,13871,3,Cancer cell
223,0.0029405827573294,0.0005469213176423,2.534073443305146e-06,0.0014018170152001,7.853002050620164e-05,0.0013182878169569,0.0002645234106975,0.0002843323770341,0.0001678570430788,0.000780831484049,0.0062656086943863,0.0003714277878408,0.0025369434560234,0.0002213642541368,0.0001965773295738,0.0065897261539338,0.0006540851869897,0.0001045783825355,0.0073684671774575,0.001679076359649,0.0014670750781688,0.0379957104467569,0.0091932681304375,0.01823036886946,0.0748449220726387,0.4202410006684135,0.0065335852652964,0.0067808182738641,0.017774745210191,0.0203934959540932,0.0315951413901609,0.003336011195689,0.0004398691318286,0.3174927674113071,0.0001048123737803,0.0080275864007562,0.0006032564862864,0.0010277052604772,0.0003650687579991,0.0014193554840466,11771,6,Antigen presenting cell
224,0.0025207263055556,0.0002224966583257,1.3094782195148554e-05,0.0032725080425523,0.000673971494967,0.0122220265726445,0.0007817298180051,0.0004324039645229,0.0002408080751891,0.0013445934596701,0.0175029453800226,0.0009794857296916,0.002596710767473,0.0005016835131349,0.0004888404344107,0.0116363272133999,0.0010116584992215,0.0001104258201278,0.0069663306020142,0.0200448860571891,0.0056261363110791,0.0382081360996458,0.0091771706711002,0.0729028355979331,0.0493146783086654,0.3149448715151922,0.0089286150198534,0.0323129106817059,0.0206085331448171,0.0194429397564759,0.2211909121886474,0.0314259793050422,0.0059981895286256,0.0672529450590968,0.0002290474499524,0.0200367410989359,0.0017176762168098,0.0014377755176793,0.0007377563721056,0.0087479361602105,9045,3,Cancer cell
225,0.003528894030301,0.0011343559036518,4.4798305244194735e-05,0.0070207767774944,0.0010659036603632,0.0057377522721221,0.0030295497192373,0.0026522333045338,0.0028973744181047,0.0058207127500985,0.0540471442599246,0.0054790179373278,0.0076028586362906,0.0065924025571604,0.0029441234778984,0.013663494978146,0.0098788453094537,0.0006518746429221,0.0317346707602001,0.0155427051925402,0.0079166993944119,0.1505153516114188,0.012916521837388,0.1223879799214491,0.0468374763345985,0.0235945222454494,0.0170836054660493,0.0153903006034906,0.0125340077456358,0.0174374532035589,0.0301695681529727,0.0111839982101265,0.0015220030599755,0.0145328574514611,0.0013783474065372,0.2934923160268731,0.0105203176130694,0.0133603577016283,0.0061511967769491,0.0354973535350185,7507,17,NK/CD8
226,0.0009314549423429,0.0002805665195281,5.73382944821458e-05,0.0016072090107065,0.0018739294188723,0.0131879634297195,0.0011276387796044,0.0013224794323916,0.0008527703166068,0.0049284619310282,0.0512509581547259,0.0084315984671308,0.0092692284064182,0.0010071675651076,0.000919137889215,0.0153915803472767,0.0028770299292324,0.000384176480587,0.0056880367262767,0.0456421431200112,0.0069018808692065,0.0052387913678894,0.0188834979434576,0.0297478477086614,0.0089611455320359,0.0057949589515376,0.0057276810001346,0.0070782041034242,0.0098196034519426,0.004336376312441,0.2342042663788407,0.0487526299758164,0.0080265531914801,0.0202102087249203,0.0005732056828465,0.3752780618944616,0.0140836313229421,0.011320914968996,0.002555377590191,0.0321672726806061,10519,17,NK/CD8
